fips_code,county_name,state_name,pop25,pop_25plus_highschool_plus,pop_25plus_bachelor_plus
46029,Codington County,South Dakota,19498,18007,4071
46031,Corson County,South Dakota,2131,1849,410
46033,Custer County,South Dakota,7152,6795,2299
46035,Davison County,South Dakota,13467,12358,3361
46037,Day County,South Dakota,3878,3559,827
46039,Deuel County,South Dakota,2941,2752,710
46041,Dewey County,South Dakota,2794,2427,483
46043,Douglas County,South Dakota,1919,1760,440
46045,Edmunds County,South Dakota,2856,2700,843
46047,Fall River County,South Dakota,5570,5094,1237
46049,Faulk County,South Dakota,1445,1342,264
46051,Grant County,South Dakota,5242,4830,1339
46053,Gregory County,South Dakota,2764,2525,579
46055,Haakon County,South Dakota,1233,1195,241
46057,Hamlin County,South Dakota,3649,3378,892
46059,Hand County,South Dakota,2075,1980,544
46061,Hanson County,South Dakota,2195,2025,473
46063,Harding County,South Dakota,817,772,248
46065,Hughes County,South Dakota,12294,11815,4419
46067,Hutchinson County,South Dakota,4967,4625,1275
46069,Hyde County,South Dakota,990,888,209
46071,Jackson County,South Dakota,1658,1480,189
46073,Jerauld County,South Dakota,1386,1301,293
46075,Jones County,South Dakota,647,618,164
46077,Kingsbury County,South Dakota,3552,3255,792
46079,Lake County,South Dakota,7701,7212,2670
46081,Lawrence County,South Dakota,19010,18128,6480
46083,Lincoln County,South Dakota,44685,42860,18993
46085,Lyman County,South Dakota,2324,2115,587
46087,McCook County,South Dakota,3741,3499,1072
46089,McPherson County,South Dakota,1640,1328,368
46091,Marshall County,South Dakota,2927,2696,657
46093,Meade County,South Dakota,20544,19436,5523
46095,Mellette County,South Dakota,1237,1046,202
46097,Miner County,South Dakota,1661,1551,268
46099,Minnehaha County,South Dakota,132644,123436,45849
46101,Moody County,South Dakota,4251,4020,1317
46102,Oglala Lakota County,South Dakota,7033,5485,688
46103,Pennington County,South Dakota,77753,73618,26479
46105,Perkins County,South Dakota,2141,1987,466
46107,Potter County,South Dakota,1735,1695,462
46109,Roberts County,South Dakota,6605,6057,1207
46111,Sanborn County,South Dakota,1585,1423,305
46115,Spink County,South Dakota,4507,4148,1223
46117,Stanley County,South Dakota,2181,2081,553
46119,Sully County,South Dakota,1103,1061,231
46121,Todd County,South Dakota,4682,3861,775
46123,Tripp County,South Dakota,4068,3642,810
46125,Turner County,South Dakota,6002,5506,1573
46127,Union County,South Dakota,11663,11070,4258
46129,Walworth County,South Dakota,3787,3484,1176
46135,Yankton County,South Dakota,16346,15158,4520
46137,Ziebach County,South Dakota,1507,1338,212
47001,Anderson County,Tennessee,55857,51019,14713
47003,Bedford County,Tennessee,34147,28944,5774
47005,Benton County,Tennessee,11539,10064,1435
47007,Bledsoe County,Tennessee,11607,9242,1023
47009,Blount County,Tennessee,99984,90683,26785
47011,Bradley County,Tennessee,75333,66597,18562
47013,Campbell County,Tennessee,28633,23731,3790
47015,Cannon County,Tennessee,10397,8756,1760
47017,Carroll County,Tennessee,19514,17312,3680
47019,Carter County,Tennessee,41961,37201,8668
47021,Cheatham County,Tennessee,29614,26749,7420
47023,Chester County,Tennessee,11400,9772,2184
47025,Claiborne County,Tennessee,23134,19229,4003
47027,Clay County,Tennessee,5578,4675,669
47029,Cocke County,Tennessee,26491,22161,3085
47031,Coffee County,Tennessee,40008,34982,9176
47033,Crockett County,Tennessee,9556,8214,1502
47035,Cumberland County,Tennessee,48450,43434,8961
47037,Davidson County,Tennessee,493272,445622,233419
47039,Decatur County,Tennessee,8351,7028,1254
47041,DeKalb County,Tennessee,14536,12019,2902
47043,Dickson County,Tennessee,38559,34395,8235
47045,Dyer County,Tennessee,25043,22328,5420
47047,Fayette County,Tennessee,31991,29078,8605
47049,Fentress County,Tennessee,13693,11398,2091
47051,Franklin County,Tennessee,29973,27227,6909
47053,Gibson County,Tennessee,34428,30420,6569
47055,Giles County,Tennessee,21500,18832,4136
47057,Grainger County,Tennessee,17556,14718,2621
47059,Greene County,Tennessee,51319,44491,9073
47061,Grundy County,Tennessee,9757,7804,1209
47063,Hamblen County,Tennessee,44322,38622,8890
47065,Hamilton County,Tennessee,261480,238295,96656
47067,Hancock County,Tennessee,4827,3806,414
47069,Hardeman County,Tennessee,18356,15168,2074
47071,Hardin County,Tennessee,19517,16477,2879
47073,Hawkins County,Tennessee,42150,36419,7075
47075,Haywood County,Tennessee,12407,10267,1626
47077,Henderson County,Tennessee,19421,17333,2788
47079,Henry County,Tennessee,23418,20700,4351
47081,Hickman County,Tennessee,18044,15264,2449
47083,Houston County,Tennessee,5883,5138,805
47085,Humphreys County,Tennessee,13539,11874,2223
47087,Jackson County,Tennessee,8926,7369,1203
47089,Jefferson County,Tennessee,40208,35758,8456
47091,Johnson County,Tennessee,13781,11207,2162
47093,Knox County,Tennessee,326900,301835,131288
47095,Lake County,Tennessee,5137,3690,482
47097,Lauderdale County,Tennessee,16951,14032,1851
47099,Lawrence County,Tennessee,30208,25842,4682
47101,Lewis County,Tennessee,8975,7664,981
47103,Lincoln County,Tennessee,24869,21630,4794
47105,Loudon County,Tennessee,42439,37735,12118
47107,McMinn County,Tennessee,38264,32975,6697
47109,McNairy County,Tennessee,18302,15997,2161
47111,Macon County,Tennessee,17135,13985,2023
47113,Madison County,Tennessee,66635,60180,17292
47115,Marion County,Tennessee,20884,17187,3440
47117,Marshall County,Tennessee,24086,21802,5056
47119,Maury County,Tennessee,73091,67631,19348
47121,Meigs County,Tennessee,9504,7880,1136
47123,Monroe County,Tennessee,34080,29419,5385
47125,Montgomery County,Tennessee,142527,134469,45210
47127,Moore County,Tennessee,4768,4250,1176
47129,Morgan County,Tennessee,15539,12965,2130
47131,Obion County,Tennessee,21523,18294,3887
47133,Overton County,Tennessee,16200,13255,2185
47135,Perry County,Tennessee,5891,4854,748
47137,Pickett County,Tennessee,3804,3097,653
47139,Polk County,Tennessee,13026,11158,1911
47141,Putnam County,Tennessee,52302,46420,15269
47143,Rhea County,Tennessee,23181,19494,4030
47145,Roane County,Tennessee,40494,36170,8925
47147,Robertson County,Tennessee,50891,45219,10731
47149,Rutherford County,Tennessee,223304,206267,76791
47151,Scott County,Tennessee,15083,12138,1537
47153,Sequatchie County,Tennessee,11889,9715,2246
47155,Sevier County,Tennessee,70960,62301,15213
47157,Shelby County,Tennessee,606855,545148,207531
47159,Smith County,Tennessee,14180,12385,2545
47161,Stewart County,Tennessee,9906,8906,1608
47163,Sullivan County,Tennessee,117152,105009,31183
47165,Sumner County,Tennessee,138609,127241,45222
47167,Tipton County,Tennessee,41753,37266,7714
47169,Trousdale County,Tennessee,8490,7220,860
47171,Unicoi County,Tennessee,13166,11583,2635
47173,Union County,Tennessee,14311,11926,2081
47175,Van Buren County,Tennessee,4562,3842,638
47177,Warren County,Tennessee,28587,24239,4322
47179,Washington County,Tennessee,92789,84567,31107
47181,Wayne County,Tennessee,12327,10294,1545
47183,Weakley County,Tennessee,21122,18579,4565
47185,White County,Tennessee,19914,16606,2823
47187,Williamson County,Tennessee,167620,160800,103649
47189,Wilson County,Tennessee,105888,99053,39413
48001,Anderson County,Texas,41749,35898,6069
48003,Andrews County,Texas,11099,8532,2214
48005,Angelina County,Texas,56893,48290,10248
48007,Aransas County,Texas,19209,17566,5307
48009,Archer County,Texas,6121,5570,1541
48011,Armstrong County,Texas,1289,1212,276
48013,Atascosa County,Texas,32188,26033,4914
48015,Austin County,Texas,21285,18828,4985
48017,Bailey County,Texas,4110,2957,688
48019,Bandera County,Texas,16701,15350,4256
48021,Bastrop County,Texas,66882,54751,15614
48023,Baylor County,Texas,2485,2050,705
48025,Bee County,Texas,21495,17533,2461
48027,Bell County,Texas,233858,212831,63558
48029,Bexar County,Texas,1324701,1144899,417806
48031,Blanco County,Texas,9252,8557,3177
48033,Borden County,Texas,447,423,158
48035,Bosque County,Texas,13436,11849,2785
48037,Bowie County,Texas,62393,56162,13771
48039,Brazoria County,Texas,251292,224105,80643
48041,Brazos County,Texas,126367,112473,53753
48043,Brewster County,Texas,7168,6449,3245
48045,Briscoe County,Texas,962,774,183
48047,Brooks County,Texas,5159,3475,745
48049,Brown County,Texas,26679,23409,5319
48051,Burleson County,Texas,13141,11185,3036
48053,Burnet County,Texas,36825,32848,10567
48055,Caldwell County,Texas,31524,25320,5178
48057,Calhoun County,Texas,13932,11490,2354
48059,Callahan County,Texas,9804,9125,2341
48061,Cameron County,Texas,254070,182021,52232
48063,Camp County,Texas,8393,7060,1653
48065,Carson County,Texas,3993,3736,1033
48067,Cass County,Texas,20190,17622,3553
48069,Castro County,Texas,4467,3409,938
48071,Chambers County,Texas,31302,28014,7189
48073,Cherokee County,Texas,33996,27433,6275
48075,Childress County,Texas,4931,4139,566
48077,Clay County,Texas,7672,7118,1830
48079,Cochran County,Texas,1651,1184,177
48081,Coke County,Texas,2451,2152,517
48083,Coleman County,Texas,5707,5056,1023
48085,Collin County,Texas,740018,699114,406369
48087,Collingsworth County,Texas,1720,1297,448
48089,Colorado County,Texas,14221,12576,3413
48091,Comal County,Texas,122914,115791,51887
48093,Comanche County,Texas,9637,8153,1925
48095,Concho County,Texas,2614,2078,344
48097,Cooke County,Texas,28744,25407,6782
48099,Coryell County,Texas,53330,48347,9949
48101,Cottle County,Texas,936,745,204
48103,Crane County,Texas,2900,2192,416
48105,Crockett County,Texas,2209,1453,243
48107,Crosby County,Texas,3297,2586,466
48109,Culberson County,Texas,1607,1178,262
48111,Dallam County,Texas,4396,3549,691
48113,Dallas County,Texas,1693339,1383140,590082
48115,Dawson County,Texas,8037,5812,1163
48117,Deaf Smith County,Texas,10769,7690,1273
48119,Delta County,Texas,3752,3375,733
48121,Denton County,Texas,635931,594026,307742
48123,DeWitt County,Texas,13830,11814,2178
48125,Dickens County,Texas,1193,1014,228
48127,Dimmit County,Texas,5170,3846,571
48129,Donley County,Texas,2211,1847,357
48131,Duval County,Texas,6542,4813,456
48133,Eastland County,Texas,12177,10347,2705
48135,Ector County,Texas,98069,76127,16326
48137,Edwards County,Texas,922,723,239
48139,Ellis County,Texas,131896,115602,37724
48141,El Paso County,Texas,542719,437689,137640
48143,Erath County,Texas,25650,22331,8335
48145,Falls County,Texas,12157,10319,1818
48147,Fannin County,Texas,25860,22438,5215
48149,Fayette County,Texas,18150,16381,4929
48151,Fisher County,Texas,2727,2463,497
48153,Floyd County,Texas,3584,2673,599
48155,Foard County,Texas,677,550,98
48157,Fort Bend County,Texas,556652,511743,274384
48159,Franklin County,Texas,7427,6750,2177
48161,Freestone County,Texas,13942,12072,2215
48163,Frio County,Texas,11315,7986,1289
48165,Gaines County,Texas,11794,6872,950
48167,Galveston County,Texas,240596,216165,82424
48169,Garza County,Texas,3748,2551,398
48171,Gillespie County,Texas,20328,18149,7183
48173,Glasscock County,Texas,780,683,311
48175,Goliad County,Texas,5200,4369,987
48177,Gonzales County,Texas,13004,10012,1644
48179,Gray County,Texas,13929,11806,2145
48181,Grayson County,Texas,94534,85520,22436
48183,Gregg County,Texas,80624,69946,18026
48185,Grimes County,Texas,20996,17206,4086
48187,Guadalupe County,Texas,119682,106878,37009
48189,Hale County,Texas,19972,15003,3122
48191,Hall County,Texas,2054,1711,366
48193,Hamilton County,Texas,5845,5164,1419
48195,Hansford County,Texas,3227,2408,981
48197,Hardeman County,Texas,2489,2133,374
48199,Hardin County,Texas,38683,34778,8033
48201,Harris County,Texas,3073858,2535359,1037321
48203,Harrison County,Texas,46005,41015,10352
48205,Hartley County,Texas,4000,3323,923
48207,Haskell County,Texas,3907,3255,879
48209,Hays County,Texas,159174,145623,66658
48211,Hemphill County,Texas,2209,1867,540
48213,Henderson County,Texas,59212,51823,11968
48215,Hidalgo County,Texas,506571,351300,102969
48217,Hill County,Texas,25097,21816,4631
48219,Hockley County,Texas,13695,10941,2508
48221,Hood County,Texas,46666,43054,15123
48223,Hopkins County,Texas,25219,21344,5051
48225,Houston County,Texas,16304,13478,2531
48227,Howard County,Texas,22763,18489,3492
48229,Hudspeth County,Texas,2188,1311,271
48231,Hunt County,Texas,69177,59712,15145
48233,Hutchinson County,Texas,13401,11502,2138
48235,Irion County,Texas,1067,952,236
48237,Jack County,Texas,5873,4713,914
48239,Jackson County,Texas,10312,8557,1635
48241,Jasper County,Texas,22767,20112,2858
48243,Jeff Davis County,Texas,1403,1216,427
48245,Jefferson County,Texas,169482,143863,32964
48247,Jim Hogg County,Texas,2406,1895,456
48249,Jim Wells County,Texas,24708,19570,3750
48251,Johnson County,Texas,123479,107331,29069
48253,Jones County,Texas,14783,11987,1659
48255,Karnes County,Texas,10496,8100,1681
48257,Kaufman County,Texas,101359,87510,25641
48259,Kendall County,Texas,32551,30454,15989
48261,Kenedy County,Texas,47,22,5
48263,Kent County,Texas,565,508,152
48265,Kerr County,Texas,39070,35287,12195
48267,Kimble County,Texas,3361,2794,862
48269,King County,Texas,154,123,56
48271,Kinney County,Texas,2551,2263,498
48273,Kleberg County,Texas,17357,14550,4118
48275,Knox County,Texas,2308,1967,360
48277,Lamar County,Texas,34339,30229,7068
48279,Lamb County,Texas,8091,6262,1153
48281,Lampasas County,Texas,15684,14159,3394
48283,La Salle County,Texas,4496,2871,364
48285,Lavaca County,Texas,14238,12405,2976
48287,Lee County,Texas,12604,10486,2357
48289,Leon County,Texas,11370,9814,1939
48291,Liberty County,Texas,60529,47260,6802
48293,Limestone County,Texas,15554,13307,2975
48295,Lipscomb County,Texas,1854,1548,471
48297,Live Oak County,Texas,8323,6401,1152
48299,Llano County,Texas,17478,16066,5778
48301,Loving County,Texas,52,49,0
48303,Lubbock County,Texas,188789,167672,62913
48305,Lynn County,Texas,3708,3069,901
48307,McCulloch County,Texas,5377,4450,1054
48309,McLennan County,Texas,162133,142831,45027
48311,McMullen County,Texas,354,313,53
48313,Madison County,Texas,9138,7329,1328
48315,Marion County,Texas,7096,6146,1135
48317,Martin County,Texas,3210,2689,571
48319,Mason County,Texas,2781,2343,1116
48321,Matagorda County,Texas,24076,19922,5482
48323,Maverick County,Texas,33346,22584,5111
48325,Medina County,Texas,35653,30645,7900
48327,Menard County,Texas,1454,1116,333
48329,Midland County,Texas,107587,92782,33291
48331,Milam County,Texas,17426,15112,3401
48333,Mills County,Texas,3450,3087,969
48335,Mitchell County,Texas,6085,5067,847
48337,Montague County,Texas,14439,12544,2576
48339,Montgomery County,Texas,429285,387043,162678
48341,Moore County,Texas,12544,8805,1511
48343,Morris County,Texas,8238,7172,1280
48345,Motley County,Texas,953,817,210
48347,Nacogdoches County,Texas,37917,32287,10050
48349,Navarro County,Texas,34132,27084,5827
48351,Newton County,Texas,8828,7455,550
48353,Nolan County,Texas,9584,8003,1315
48355,Nueces County,Texas,233756,199308,55365
48357,Ochiltree County,Texas,5964,4826,1134
48359,Oldham County,Texas,1247,1095,315
48361,Orange County,Texas,56615,51512,10074
48363,Palo Pinto County,Texas,19902,17144,3717
48365,Panola County,Texas,15452,13141,2762
48367,Parker County,Texas,107052,96902,33809
48369,Parmer County,Texas,6170,4487,1030
48371,Pecos County,Texas,10136,8013,1360
48373,Polk County,Texas,37405,30592,5015
48375,Potter County,Texas,74650,57782,12941
48377,Presidio County,Texas,3753,2479,758
48379,Rains County,Texas,9408,8450,2367
48381,Randall County,Texas,95260,89209,30533
48383,Reagan County,Texas,1789,1593,305
48385,Real County,Texas,1943,1688,372
48387,Red River County,Texas,8550,7444,1337
48389,Reeves County,Texas,8368,5963,575
48391,Refugio County,Texas,4702,3886,649
48393,Roberts County,Texas,522,509,115
48395,Robertson County,Texas,11594,9828,2218
48397,Rockwall County,Texas,76396,71958,33593
48399,Runnels County,Texas,6845,5901,1305
48401,Rusk County,Texas,36248,30766,6474
48403,Sabine County,Texas,7746,6766,1381
48405,San Augustine County,Texas,5782,4723,666
48407,San Jacinto County,Texas,19644,16587,3108
48409,San Patricio County,Texas,45542,38203,7852
48411,San Saba County,Texas,4112,3474,891
48413,Schleicher County,Texas,1698,1376,411
48415,Scurry County,Texas,10893,9279,1948
48417,Shackelford County,Texas,2202,2035,762
48419,Shelby County,Texas,15736,12981,2161
48421,Sherman County,Texas,1588,1239,407
48423,Smith County,Texas,157478,138578,43686
48425,Somervell County,Texas,6783,6196,1694
48427,Starr County,Texas,36715,22056,4882
48429,Stephens County,Texas,6345,5287,1155
48431,Sterling County,Texas,787,692,193
48433,Stonewall County,Texas,808,683,114
48435,Sutton County,Texas,2145,1732,332
48437,Swisher County,Texas,4479,3598,902
48439,Tarrant County,Texas,1387073,1208415,479206
48441,Taylor County,Texas,88580,80223,25697
48443,Terrell County,Texas,705,663,228
48445,Terry County,Texas,7387,5743,810
48447,Throckmorton County,Texas,1137,1054,284
48449,Titus County,Texas,19576,15095,3015
48451,Tom Green County,Texas,78305,68249,19668
48453,Travis County,Texas,922677,844599,512222
48455,Trinity County,Texas,10123,9006,1609
48457,Tyler County,Texas,14621,12152,1751
48459,Upshur County,Texas,28653,24883,5011
48461,Upton County,Texas,2225,1813,196
48463,Uvalde County,Texas,15508,12138,3127
48465,Val Verde County,Texas,28989,21762,6184
48467,Van Zandt County,Texas,42627,37219,7758
48469,Victoria County,Texas,60004,51036,11813
48471,Walker County,Texas,52398,44414,11230
48473,Waller County,Texas,34260,28759,9104
48475,Ward County,Texas,7121,5771,761
48477,Washington County,Texas,24595,22230,7625
48479,Webb County,Texas,152386,106348,31912
48481,Wharton County,Texas,27578,23150,5302
48483,Wheeler County,Texas,3372,2955,658
48485,Wichita County,Texas,83956,73913,20851
48487,Wilbarger County,Texas,8638,7022,1504
48489,Willacy County,Texas,12929,8757,1575
48491,Williamson County,Texas,435869,410413,206612
48493,Wilson County,Texas,35353,31679,9288
48495,Winkler County,Texas,4697,3468,470
48497,Wise County,Texas,48985,42440,10110
48499,Wood County,Texas,33759,29277,7515
48501,Yoakum County,Texas,4500,3408,639
48503,Young County,Texas,12450,11128,2936
48505,Zapata County,Texas,7944,5089,1055
48507,Zavala County,Texas,5706,4187,545
49001,Beaver County,Utah,4407,4117,1002
49003,Box Elder County,Utah,35871,33209,9582
49005,Cache County,Utah,70816,66561,28627
49007,Carbon County,Utah,13387,12290,2465
49009,Daggett County,Utah,509,465,59
49011,Davis County,Utah,219334,210631,84859
49013,Duchesne County,Utah,11899,10784,2023
49015,Emery County,Utah,6373,5938,1094
49017,Garfield County,Utah,3698,3516,1184
49019,Grand County,Utah,6896,6500,2395
49021,Iron County,Utah,34059,31732,10322
49023,Juab County,Utah,6990,6463,1414
49025,Kane County,Utah,5750,5447,1848
49027,Millard County,Utah,7956,7265,1834
49029,Morgan County,Utah,7149,6976,2777
49031,Piute County,Utah,1162,995,221
49033,Rich County,Utah,1602,1530,392
49035,Salt Lake County,Utah,762494,699275,294553
49037,San Juan County,Utah,8914,7820,1804
49039,Sanpete County,Utah,17740,16099,4112
49041,Sevier County,Utah,13799,12789,3182
49043,Summit County,Utah,28991,27545,16835
49045,Tooele County,Utah,45432,42126,10541
49047,Uintah County,Utah,21664,19355,3647
49049,Utah County,Utah,348804,332694,152903
49051,Wasatch County,Utah,22079,21118,10536
49053,Washington County,Utah,125296,118180,41708
49055,Wayne County,Utah,1810,1732,456
49057,Weber County,Utah,168203,155330,47180
50001,Addison County,Vermont,26242,24956,11408
50003,Bennington County,Vermont,26939,25362,11088
50005,Caledonia County,Vermont,22162,20757,7080
50007,Chittenden County,Vermont,113690,108575,63437
50009,Essex County,Vermont,4552,4029,964
50011,Franklin County,Vermont,35717,33207,10287
50013,Grand Isle County,Vermont,5672,5485,2449
50015,Lamoille County,Vermont,18695,17485,8196
50017,Orange County,Vermont,22081,20920,8064
50019,Orleans County,Vermont,20190,18551,5767
50021,Rutland County,Vermont,45064,42238,15112
50023,Washington County,Vermont,43912,42037,20641
50025,Windham County,Vermont,34190,32418,14481
50027,Windsor County,Vermont,43890,41650,18395
51001,Accomack County,Virginia,24382,20181,5314
51003,Albemarle County,Virginia,77950,73623,47238
51005,Alleghany County,Virginia,11137,10031,1733
51007,Amelia County,Virginia,9724,8320,1632
51009,Amherst County,Virginia,22345,19792,5134
51011,Appomattox County,Virginia,11631,10706,2385
51013,Arlington County,Virginia,173227,165302,133574
51015,Augusta County,Virginia,57537,52244,13396
51017,Bath County,Virginia,3189,2688,496
51019,Bedford County,Virginia,58627,54100,19726
51021,Bland County,Virginia,5018,4574,775
51023,Botetourt County,Virginia,25149,23739,6921
51025,Brunswick County,Virginia,12026,9550,1878
51027,Buchanan County,Virginia,15167,11757,1645
51029,Buckingham County,Virginia,12712,10771,1715
51031,Campbell County,Virginia,40080,36288,10309
51033,Caroline County,Virginia,21829,19500,5066
51035,Carroll County,Virginia,22020,18774,3673
51036,Charles City County,Virginia,5259,4637,842
51037,Charlotte County,Virginia,8075,6575,1511
51041,Chesterfield County,Virginia,251552,233662,107320
51043,Clarke County,Virginia,11105,10304,4140
51045,Craig County,Virginia,3420,2973,592
51047,Culpeper County,Virginia,35970,31688,9498
51049,Cumberland County,Virginia,7287,6456,1324
51051,Dickenson County,Virginia,10345,8442,1109
51053,Dinwiddie County,Virginia,20313,18540,4156
51057,Essex County,Virginia,7729,6627,1354
51059,Fairfax County,Virginia,785190,732044,504618
51061,Fauquier County,Virginia,50801,46686,20156
51063,Floyd County,Virginia,11670,10685,2688
51065,Fluvanna County,Virginia,20470,19211,7287
51067,Franklin County,Virginia,40083,36303,9751
51069,Frederick County,Virginia,65083,58004,19726
51071,Giles County,Virginia,12137,11069,2187
51073,Gloucester County,Virginia,28778,26245,7441
51075,Goochland County,Virginia,19418,18450,9125
51077,Grayson County,Virginia,11719,9875,1634
51079,Greene County,Virginia,14550,13075,4147
51081,Greensville County,Virginia,8562,6774,1180
51083,Halifax County,Virginia,24537,20027,4464
51085,Hanover County,Virginia,77969,73560,33031
51087,Henrico County,Virginia,234295,217940,107170
51089,Henry County,Virginia,37029,30819,5803
51091,Highland County,Virginia,1714,1530,608
51093,Isle of Wight County,Virginia,28286,26073,8470
51095,James City County,Virginia,58785,55982,29501
51097,King and Queen County,Virginia,5220,4699,1016
51099,King George County,Virginia,18467,16827,6617
51101,King William County,Virginia,12744,11924,3092
51103,Lancaster County,Virginia,8763,7620,3277
51105,Lee County,Virginia,16604,13668,2104
51107,Loudoun County,Virginia,278473,262137,178261
51109,Louisa County,Virginia,28611,25528,7912
51111,Lunenburg County,Virginia,8890,7115,995
51113,Madison County,Virginia,10148,9004,2802
51115,Mathews County,Virginia,6537,5967,1968
51117,Mecklenburg County,Virginia,22801,19606,4827
51119,Middlesex County,Virginia,8501,7759,2687
51121,Montgomery County,Virginia,56181,53746,27189
51125,Nelson County,Virginia,11136,9880,3753
51127,New Kent County,Virginia,17825,16862,6323
51131,Northampton County,Virginia,9101,7901,2962
51133,Northumberland County,Virginia,9494,8582,3217
51135,Nottoway County,Virginia,11324,9711,1900
51137,Orange County,Virginia,26758,24430,7880
51139,Page County,Virginia,17396,14595,2648
51141,Patrick County,Virginia,13723,11583,2090
51143,Pittsylvania County,Virginia,44901,38507,6921
51145,Powhatan County,Virginia,23494,21503,8041
51147,Prince Edward County,Virginia,12920,11368,3127
51149,Prince George County,Virginia,27591,24989,6617
51153,Prince William County,Virginia,312580,282011,139028
51155,Pulaski County,Virginia,25457,23096,5458
51157,Rappahannock County,Virginia,5679,5216,2024
51159,Richmond County,Virginia,6851,5280,1189
51161,Roanoke County,Virginia,70378,66005,26310
51163,Rockbridge County,Virginia,17002,15463,5348
51165,Rockingham County,Virginia,58041,50505,16483
51167,Russell County,Virginia,19028,15862,2683
51169,Scott County,Virginia,16156,13566,2302
51171,Shenandoah County,Virginia,31787,28304,6793
51173,Smyth County,Virginia,21702,18687,3919
51175,Southampton County,Virginia,13300,11530,2473
51177,Spotsylvania County,Virginia,96629,87674,32653
51179,Stafford County,Virginia,103581,96134,44859
51181,Surry County,Virginia,4921,4428,1250
51183,Sussex County,Virginia,8255,6983,1305
51185,Tazewell County,Virginia,28920,25252,4740
51187,Warren County,Virginia,29086,25879,7136
51191,Washington County,Virginia,40309,36326,10693
51193,Westmoreland County,Virginia,14171,11924,2793
51195,Wise County,Virginia,25834,20751,4032
51197,Wythe County,Virginia,20731,18574,4088
51199,York County,Virginia,47964,45895,23993
51510,Alexandria city,Virginia,118944,110447,78211
51520,Bristol city,Virginia,12224,10947,2924
51530,Buena Vista city,Virginia,4092,3411,1012
51540,Charlottesville city,Virginia,29058,26919,17595
51550,Chesapeake city,Virginia,169871,158721,61868
51570,Colonial Heights city,Virginia,12675,11640,3738
51580,Covington city,Virginia,3823,3328,367
51590,Danville city,Virginia,29233,24853,5350
51595,Emporia city,Virginia,3643,2759,552
51600,Fairfax city,Virginia,16231,14905,10120
51610,Falls Church city,Virginia,9845,9586,7849
51620,Franklin city,Virginia,5588,4731,1477
51630,Fredericksburg city,Virginia,16880,15639,7898
51640,Galax city,Virginia,4462,3705,816
51650,Hampton city,Virginia,93055,86281,25571
51660,Harrisonburg city,Virginia,26146,21767,9607
51670,Hopewell city,Virginia,14936,13099,1864
51678,Lexington city,Virginia,3251,3117,1863
51680,Lynchburg city,Virginia,44536,40271,17162
51683,Manassas city,Virginia,27629,22571,9186
51685,Manassas Park city,Virginia,11178,8817,2848
51690,Martinsville city,Virginia,8749,7531,1859
51700,Newport News city,Virginia,120364,110542,35021
51710,Norfolk city,Virginia,151855,136094,49601
51720,Norton city,Virginia,2589,2391,431
51730,Petersburg city,Virginia,22917,19927,5732
51735,Poquoson city,Virginia,8793,8544,3523
51740,Portsmouth city,Virginia,65871,58767,15281
51750,Radford city,Virginia,7396,6896,2940
51760,Richmond city,Virginia,160965,143692,70940
51770,Roanoke city,Virginia,69050,61861,19950
51775,Salem city,Virginia,17252,16254,5373
51790,Staunton city,Virginia,18446,17276,6469
51800,Suffolk city,Virginia,66126,60684,21441
51810,Virginia Beach city,Virginia,317225,300311,128208
51820,Waynesboro city,Virginia,16015,14259,4207
51830,Williamsburg city,Virginia,7597,7073,3683
51840,Winchester city,Virginia,18559,16061,5872
53001,Adams County,Washington,11332,7925,1748
53003,Asotin County,Washington,16393,15075,3988
53005,Benton County,Washington,136939,123049,45156
53007,Chelan County,Washington,55208,47392,16684
53009,Clallam County,Washington,60562,56317,18587
53011,Clark County,Washington,351391,325960,115820
53013,Columbia County,Washington,3097,2754,843
53015,Cowlitz County,Washington,77987,70145,13263
53017,Douglas County,Washington,29168,24075,6377
53019,Ferry County,Washington,5663,5218,1037
53021,Franklin County,Washington,57029,43689,11643
53023,Garfield County,Washington,1752,1627,469
53025,Grant County,Washington,61989,50469,11260
53027,Grays Harbor County,Washington,56001,50592,9868
53029,Island County,Washington,63996,61362,22869
53031,Jefferson County,Washington,28234,27129,12214
53033,King County,Washington,1634473,1532833,914159
53035,Kitsap County,Washington,196424,187219,71744
53037,Kittitas County,Washington,29276,27244,10321
53039,Klickitat County,Washington,17423,15669,5435
53041,Lewis County,Washington,59894,54123,12069
53043,Lincoln County,Washington,8069,7454,1912
53045,Mason County,Washington,49331,44945,10856
53047,Okanogan County,Washington,30620,26242,7344
53049,Pacific County,Washington,18830,17120,4398
53051,Pend Oreille County,Washington,10122,9547,2053
53053,Pierce County,Washington,628616,581276,189514
53055,San Juan County,Washington,15097,14425,8063
53057,Skagit County,Washington,93496,84926,27240
53059,Skamania County,Washington,9448,8802,2660
53061,Snohomish County,Washington,586955,546314,216250
53063,Spokane County,Washington,377147,356449,121064
53065,Stevens County,Washington,34412,31668,7495
53067,Thurston County,Washington,211430,199739,78600
53069,Wahkiakum County,Washington,3493,3242,778
53071,Walla Walla County,Washington,41000,36588,12336
53073,Whatcom County,Washington,155393,145709,59183
53075,Whitman County,Washington,24357,23400,12217
53077,Yakima County,Washington,157100,119894,29637
54001,Barbour County,West Virginia,10518,9317,1288
54003,Berkeley County,West Virginia,87512,79261,21308
