fips_code,county_name,state_name,pct_households_owner_occupied,pct_households_renter_occupied
47069,Hardeman County,Tennessee,71.2,28.8
47071,Hardin County,Tennessee,78.0,22.0
47073,Hawkins County,Tennessee,79.5,20.5
47075,Haywood County,Tennessee,57.3,42.7
47077,Henderson County,Tennessee,71.5,28.5
47079,Henry County,Tennessee,75.6,24.4
47081,Hickman County,Tennessee,77.7,22.3
47083,Houston County,Tennessee,81.2,18.8
47085,Humphreys County,Tennessee,79.5,20.5
47087,Jackson County,Tennessee,83.3,16.7
47089,Jefferson County,Tennessee,74.0,26.0
47091,Johnson County,Tennessee,78.6,21.4
47093,Knox County,Tennessee,64.9,35.1
47095,Lake County,Tennessee,45.3,54.7
47097,Lauderdale County,Tennessee,62.5,37.5
47099,Lawrence County,Tennessee,76.1,23.9
47101,Lewis County,Tennessee,80.5,19.5
47103,Lincoln County,Tennessee,77.0,23.0
47105,Loudon County,Tennessee,80.9,19.1
47107,McMinn County,Tennessee,74.7,25.3
47109,McNairy County,Tennessee,78.7,21.3
47111,Macon County,Tennessee,71.8,28.2
47113,Madison County,Tennessee,62.5,37.5
47115,Marion County,Tennessee,79.8,20.2
47117,Marshall County,Tennessee,77.4,22.6
47119,Maury County,Tennessee,71.3,28.7
47121,Meigs County,Tennessee,76.9,23.1
47123,Monroe County,Tennessee,72.2,27.8
47125,Montgomery County,Tennessee,62.9,37.1
47127,Moore County,Tennessee,82.3,17.7
47129,Morgan County,Tennessee,84.3,15.7
47131,Obion County,Tennessee,67.1,32.9
47133,Overton County,Tennessee,77.5,22.5
47135,Perry County,Tennessee,75.0,25.0
47137,Pickett County,Tennessee,82.3,17.7
47139,Polk County,Tennessee,84.1,15.9
47141,Putnam County,Tennessee,60.7,39.3
47143,Rhea County,Tennessee,73.0,27.0
47145,Roane County,Tennessee,77.6,22.4
47147,Robertson County,Tennessee,77.2,22.8
47149,Rutherford County,Tennessee,65.0,35.0
47151,Scott County,Tennessee,71.8,28.2
47153,Sequatchie County,Tennessee,74.7,25.3
47155,Sevier County,Tennessee,72.0,28.0
47157,Shelby County,Tennessee,54.6,45.4
47159,Smith County,Tennessee,75.5,24.5
47161,Stewart County,Tennessee,83.6,16.4
47163,Sullivan County,Tennessee,72.9,27.1
47165,Sumner County,Tennessee,72.2,27.8
47167,Tipton County,Tennessee,77.2,22.8
47169,Trousdale County,Tennessee,74.5,25.5
47171,Unicoi County,Tennessee,72.8,27.2
47173,Union County,Tennessee,80.4,19.6
47175,Van Buren County,Tennessee,84.7,15.3
47177,Warren County,Tennessee,70.9,29.1
47179,Washington County,Tennessee,64.4,35.6
47181,Wayne County,Tennessee,81.5,18.5
47183,Weakley County,Tennessee,66.4,33.6
47185,White County,Tennessee,77.7,22.3
47187,Williamson County,Tennessee,79.8,20.2
47189,Wilson County,Tennessee,76.8,23.2
48001,Anderson County,Texas,70.0,30.0
48003,Andrews County,Texas,76.3,23.7
48005,Angelina County,Texas,64.3,35.7
48007,Aransas County,Texas,77.7,22.3
48009,Archer County,Texas,85.0,15.0
48011,Armstrong County,Texas,81.8,18.2
48013,Atascosa County,Texas,77.4,22.6
48015,Austin County,Texas,77.5,22.5
48017,Bailey County,Texas,78.9,21.1
48019,Bandera County,Texas,86.2,13.8
48021,Bastrop County,Texas,75.7,24.3
48023,Baylor County,Texas,66.8,33.2
48025,Bee County,Texas,72.1,27.9
48027,Bell County,Texas,56.2,43.8
48029,Bexar County,Texas,59.1,40.9
48031,Blanco County,Texas,74.2,25.8
48033,Borden County,Texas,63.6,36.4
48035,Bosque County,Texas,75.9,24.1
48037,Bowie County,Texas,62.7,37.3
48039,Brazoria County,Texas,74.0,26.0
48041,Brazos County,Texas,46.8,53.2
48043,Brewster County,Texas,57.2,42.8
48045,Briscoe County,Texas,78.2,21.8
48047,Brooks County,Texas,53.2,46.8
48049,Brown County,Texas,68.2,31.8
48051,Burleson County,Texas,80.9,19.1
48053,Burnet County,Texas,77.3,22.7
48055,Caldwell County,Texas,73.2,26.8
48057,Calhoun County,Texas,76.4,23.6
48059,Callahan County,Texas,82.0,18.0
48061,Cameron County,Texas,65.2,34.8
48063,Camp County,Texas,76.6,23.4
48065,Carson County,Texas,78.8,21.2
48067,Cass County,Texas,77.5,22.5
48069,Castro County,Texas,69.2,30.8
48071,Chambers County,Texas,82.4,17.6
48073,Cherokee County,Texas,72.7,27.3
48075,Childress County,Texas,63.6,36.4
48077,Clay County,Texas,80.5,19.5
48079,Cochran County,Texas,65.3,34.7
48081,Coke County,Texas,70.6,29.4
48083,Coleman County,Texas,76.9,23.1
48085,Collin County,Texas,64.1,35.9
48087,Collingsworth County,Texas,74.6,25.4
48089,Colorado County,Texas,81.0,19.0
48091,Comal County,Texas,76.9,23.1
48093,Comanche County,Texas,80.0,20.0
48095,Concho County,Texas,77.7,22.3
48097,Cooke County,Texas,72.2,27.8
48099,Coryell County,Texas,59.4,40.6
48101,Cottle County,Texas,78.6,21.4
48103,Crane County,Texas,81.4,18.6
48105,Crockett County,Texas,74.7,25.3
48107,Crosby County,Texas,71.9,28.1
48109,Culberson County,Texas,74.1,25.9
48111,Dallam County,Texas,68.1,31.9
48113,Dallas County,Texas,50.8,49.2
48115,Dawson County,Texas,69.9,30.1
48117,Deaf Smith County,Texas,65.9,34.1
48119,Delta County,Texas,83.1,16.9
48121,Denton County,Texas,65.4,34.6
48123,DeWitt County,Texas,70.7,29.3
48125,Dickens County,Texas,81.4,18.6
48127,Dimmit County,Texas,60.8,39.2
48129,Donley County,Texas,75.4,24.6
48131,Duval County,Texas,71.0,29.0
48133,Eastland County,Texas,71.1,28.9
48135,Ector County,Texas,64.4,35.6
48137,Edwards County,Texas,94.5,5.5
48139,Ellis County,Texas,76.3,23.7
48141,El Paso County,Texas,63.7,36.3
48143,Erath County,Texas,63.8,36.2
48145,Falls County,Texas,78.4,21.6
48147,Fannin County,Texas,75.5,24.5
48149,Fayette County,Texas,79.7,20.3
48151,Fisher County,Texas,81.8,18.2
48153,Floyd County,Texas,75.2,24.8
48155,Foard County,Texas,66.7,33.3
48157,Fort Bend County,Texas,77.5,22.5
48159,Franklin County,Texas,79.4,20.6
48161,Freestone County,Texas,74.8,25.2
48163,Frio County,Texas,63.0,37.0
48165,Gaines County,Texas,76.6,23.4
48167,Galveston County,Texas,67.5,32.5
48169,Garza County,Texas,68.5,31.5
48171,Gillespie County,Texas,71.0,29.0
48173,Glasscock County,Texas,66.4,33.6
48175,Goliad County,Texas,82.8,17.3
48177,Gonzales County,Texas,69.9,30.1
48179,Gray County,Texas,73.5,26.5
48181,Grayson County,Texas,67.3,32.7
48183,Gregg County,Texas,59.5,40.5
48185,Grimes County,Texas,78.0,22.0
48187,Guadalupe County,Texas,78.5,21.5
48189,Hale County,Texas,60.1,39.9
48191,Hall County,Texas,75.0,25.0
48193,Hamilton County,Texas,77.4,22.6
48195,Hansford County,Texas,76.7,23.3
48197,Hardeman County,Texas,69.6,30.4
48199,Hardin County,Texas,82.5,17.5
48201,Harris County,Texas,54.8,45.2
48203,Harrison County,Texas,74.9,25.1
48205,Hartley County,Texas,76.7,23.3
48207,Haskell County,Texas,74.1,25.9
48209,Hays County,Texas,64.1,35.9
48211,Hemphill County,Texas,76.4,23.6
48213,Henderson County,Texas,76.5,23.5
48215,Hidalgo County,Texas,67.6,32.4
48217,Hill County,Texas,76.4,23.6
48219,Hockley County,Texas,72.6,27.4
48221,Hood County,Texas,81.3,18.7
48223,Hopkins County,Texas,69.9,30.1
48225,Houston County,Texas,68.8,31.2
48227,Howard County,Texas,68.6,31.4
48229,Hudspeth County,Texas,73.0,27.0
48231,Hunt County,Texas,70.8,29.2
48233,Hutchinson County,Texas,80.9,19.1
48235,Irion County,Texas,88.6,11.4
48237,Jack County,Texas,71.7,28.3
48239,Jackson County,Texas,70.1,29.9
48241,Jasper County,Texas,77.7,22.3
48243,Jeff Davis County,Texas,89.8,10.2
48245,Jefferson County,Texas,61.8,38.2
48247,Jim Hogg County,Texas,61.5,38.5
48249,Jim Wells County,Texas,67.5,32.5
48251,Johnson County,Texas,74.5,25.5
48253,Jones County,Texas,80.9,19.1
48255,Karnes County,Texas,65.3,34.7
48257,Kaufman County,Texas,78.6,21.4
48259,Kendall County,Texas,77.9,22.1
48261,Kenedy County,Texas,35.3,64.7
48263,Kent County,Texas,77.0,23.0
48265,Kerr County,Texas,70.4,29.6
48267,Kimble County,Texas,78.6,21.4
48269,King County,Texas,42.2,57.8
48271,Kinney County,Texas,76.6,23.4
48273,Kleberg County,Texas,53.9,46.1
48275,Knox County,Texas,78.1,21.9
48277,Lamar County,Texas,65.8,34.2
48279,Lamb County,Texas,72.0,28.0
48281,Lampasas County,Texas,80.3,19.7
48283,La Salle County,Texas,78.8,21.2
48285,Lavaca County,Texas,76.3,23.7
48287,Lee County,Texas,78.1,21.9
48289,Leon County,Texas,77.0,23.0
48291,Liberty County,Texas,80.8,19.2
48293,Limestone County,Texas,74.1,25.9
48295,Lipscomb County,Texas,80.2,19.8
48297,Live Oak County,Texas,72.9,27.1
48299,Llano County,Texas,77.2,22.8
48301,Loving County,Texas,11.1,88.9
48303,Lubbock County,Texas,55.3,44.7
48305,Lynn County,Texas,76.7,23.3
48307,McCulloch County,Texas,70.0,30.0
48309,McLennan County,Texas,61.2,38.8
48311,McMullen County,Texas,76.8,23.2
48313,Madison County,Texas,70.8,29.2
48315,Marion County,Texas,77.4,22.6
48317,Martin County,Texas,66.9,33.1
48319,Mason County,Texas,75.9,24.1
48321,Matagorda County,Texas,68.7,31.3
48323,Maverick County,Texas,68.7,31.3
48325,Medina County,Texas,82.7,17.3
48327,Menard County,Texas,76.1,23.9
48329,Midland County,Texas,68.2,31.8
48331,Milam County,Texas,77.4,22.6
48333,Mills County,Texas,84.5,15.5
48335,Mitchell County,Texas,79.5,20.5
48337,Montague County,Texas,78.8,21.2
48339,Montgomery County,Texas,71.7,28.3
48341,Moore County,Texas,62.0,38.0
48343,Morris County,Texas,75.4,24.6
48345,Motley County,Texas,76.9,23.1
48347,Nacogdoches County,Texas,58.0,42.0
48349,Navarro County,Texas,68.0,32.0
48351,Newton County,Texas,81.5,18.5
48353,Nolan County,Texas,66.1,33.9
48355,Nueces County,Texas,59.9,40.1
48357,Ochiltree County,Texas,69.1,30.9
48359,Oldham County,Texas,71.2,28.8
48361,Orange County,Texas,75.0,25.0
48363,Palo Pinto County,Texas,69.2,30.8
48365,Panola County,Texas,79.3,20.7
48367,Parker County,Texas,82.1,17.9
48369,Parmer County,Texas,68.4,31.6
48371,Pecos County,Texas,72.7,27.3
48373,Polk County,Texas,77.5,22.5
48375,Potter County,Texas,56.5,43.5
48377,Presidio County,Texas,74.4,25.6
48379,Rains County,Texas,82.9,17.1
48381,Randall County,Texas,68.6,31.4
48383,Reagan County,Texas,76.0,24.0
48385,Real County,Texas,75.6,24.4
48387,Red River County,Texas,70.4,29.6
48389,Reeves County,Texas,79.0,21.0
48391,Refugio County,Texas,78.0,22.0
48393,Roberts County,Texas,85.5,14.5
48395,Robertson County,Texas,73.3,26.7
48397,Rockwall County,Texas,82.6,17.4
48399,Runnels County,Texas,74.7,25.3
48401,Rusk County,Texas,80.0,20.0
48403,Sabine County,Texas,85.5,14.5
48405,San Augustine County,Texas,74.8,25.2
48407,San Jacinto County,Texas,84.2,15.8
48409,San Patricio County,Texas,66.3,33.7
48411,San Saba County,Texas,68.9,31.1
48413,Schleicher County,Texas,87.6,12.4
48415,Scurry County,Texas,77.1,22.9
48417,Shackelford County,Texas,81.9,18.1
48419,Shelby County,Texas,75.0,25.0
48421,Sherman County,Texas,74.5,25.5
48423,Smith County,Texas,69.3,30.7
48425,Somervell County,Texas,81.9,18.1
48427,Starr County,Texas,71.6,28.4
48429,Stephens County,Texas,78.6,21.4
48431,Sterling County,Texas,83.3,16.7
48433,Stonewall County,Texas,85.9,14.1
48435,Sutton County,Texas,67.0,33.0
48437,Swisher County,Texas,66.0,34.0
48439,Tarrant County,Texas,59.4,40.6
48441,Taylor County,Texas,59.8,40.2
48443,Terrell County,Texas,88.7,11.3
48445,Terry County,Texas,64.8,35.2
48447,Throckmorton County,Texas,73.2,26.8
48449,Titus County,Texas,69.0,31.0
48451,Tom Green County,Texas,66.8,33.2
48453,Travis County,Texas,53.0,47.0
48455,Trinity County,Texas,77.6,22.4
48457,Tyler County,Texas,78.8,21.2
48459,Upshur County,Texas,79.3,20.7
48461,Upton County,Texas,75.2,24.8
48463,Uvalde County,Texas,66.5,33.5
48465,Val Verde County,Texas,66.9,33.1
48467,Van Zandt County,Texas,80.9,19.1
48469,Victoria County,Texas,67.6,32.4
48471,Walker County,Texas,57.1,42.9
48473,Waller County,Texas,70.5,29.5
48475,Ward County,Texas,78.4,21.6
48477,Washington County,Texas,73.1,26.9
48479,Webb County,Texas,63.9,36.1
48481,Wharton County,Texas,70.6,29.4
48483,Wheeler County,Texas,78.5,21.5
48485,Wichita County,Texas,61.5,38.5
48487,Wilbarger County,Texas,62.6,37.4
48489,Willacy County,Texas,72.4,27.6
48491,Williamson County,Texas,67.1,32.9
48493,Wilson County,Texas,85.7,14.3
48495,Winkler County,Texas,86.5,13.5
48497,Wise County,Texas,82.5,17.5
48499,Wood County,Texas,79.9,20.1
48501,Yoakum County,Texas,75.4,24.6
48503,Young County,Texas,72.7,27.3
48505,Zapata County,Texas,74.6,25.4
48507,Zavala County,Texas,71.0,29.0
49001,Beaver County,Utah,82.4,17.6
49003,Box Elder County,Utah,75.7,24.3
49005,Cache County,Utah,63.6,36.4
49007,Carbon County,Utah,68.1,31.9
49009,Daggett County,Utah,82.8,17.2
49011,Davis County,Utah,77.4,22.6
49013,Duchesne County,Utah,79.3,20.7
49015,Emery County,Utah,79.6,20.4
49017,Garfield County,Utah,73.5,26.5
49019,Grand County,Utah,69.8,30.2
49021,Iron County,Utah,67.4,32.6
49023,Juab County,Utah,81.0,19.0
49025,Kane County,Utah,81.7,18.3
49027,Millard County,Utah,78.4,21.6
49029,Morgan County,Utah,90.2,9.8
49031,Piute County,Utah,92.6,7.4
49033,Rich County,Utah,80.4,19.6
49035,Salt Lake County,Utah,67.0,33.0
49037,San Juan County,Utah,79.8,20.2
49039,Sanpete County,Utah,76.5,23.5
49041,Sevier County,Utah,79.9,20.1
49043,Summit County,Utah,80.4,19.6
49045,Tooele County,Utah,82.6,17.4
49047,Uintah County,Utah,72.0,28.0
49049,Utah County,Utah,68.1,31.9
49051,Wasatch County,Utah,78.9,21.1
49053,Washington County,Utah,72.6,27.4
49055,Wayne County,Utah,75.8,24.2
49057,Weber County,Utah,74.6,25.4
50001,Addison County,Vermont,80.0,20.0
50003,Bennington County,Vermont,75.7,24.3
50005,Caledonia County,Vermont,78.2,21.8
50007,Chittenden County,Vermont,63.6,36.4
50009,Essex County,Vermont,83.2,16.8
50011,Franklin County,Vermont,78.0,22.0
50013,Grand Isle County,Vermont,90.9,9.1
50015,Lamoille County,Vermont,72.7,27.3
50017,Orange County,Vermont,81.5,18.5
50019,Orleans County,Vermont,79.9,20.1
50021,Rutland County,Vermont,72.7,27.3
50023,Washington County,Vermont,73.1,26.9
50025,Windham County,Vermont,72.8,27.2
50027,Windsor County,Vermont,74.9,25.1
51001,Accomack County,Virginia,70.5,29.5
51003,Albemarle County,Virginia,66.0,34.0
51005,Alleghany County,Virginia,80.6,19.4
51007,Amelia County,Virginia,81.2,18.8
51009,Amherst County,Virginia,78.4,21.6
51011,Appomattox County,Virginia,77.6,22.4
51013,Arlington County,Virginia,41.8,58.2
51015,Augusta County,Virginia,78.9,21.1
51017,Bath County,Virginia,75.4,24.6
51019,Bedford County,Virginia,84.2,15.8
51021,Bland County,Virginia,80.9,19.1
51023,Botetourt County,Virginia,85.8,14.2
51025,Brunswick County,Virginia,72.5,27.5
51027,Buchanan County,Virginia,82.1,17.9
51029,Buckingham County,Virginia,76.4,23.6
51031,Campbell County,Virginia,75.5,24.5
51033,Caroline County,Virginia,81.7,18.3
51035,Carroll County,Virginia,77.8,22.2
51036,Charles City County,Virginia,85.7,14.3
51037,Charlotte County,Virginia,71.1,28.9
51041,Chesterfield County,Virginia,77.3,22.7
51043,Clarke County,Virginia,82.1,17.9
51045,Craig County,Virginia,83.0,17.0
51047,Culpeper County,Virginia,74.5,25.5
51049,Cumberland County,Virginia,75.4,24.6
51051,Dickenson County,Virginia,74.6,25.4
51053,Dinwiddie County,Virginia,78.2,21.8
51057,Essex County,Virginia,68.9,31.1
51059,Fairfax County,Virginia,68.3,31.7
51061,Fauquier County,Virginia,78.1,21.9
51063,Floyd County,Virginia,84.0,16.0
51065,Fluvanna County,Virginia,88.4,11.6
51067,Franklin County,Virginia,79.7,20.3
51069,Frederick County,Virginia,78.0,22.0
51071,Giles County,Virginia,78.9,21.1
51073,Gloucester County,Virginia,79.8,20.2
51075,Goochland County,Virginia,86.3,13.7
51077,Grayson County,Virginia,81.9,18.1
51079,Greene County,Virginia,79.6,20.4
51081,Greensville County,Virginia,69.0,31.0
51083,Halifax County,Virginia,70.6,29.4
51085,Hanover County,Virginia,82.8,17.2
51087,Henrico County,Virginia,64.6,35.4
51089,Henry County,Virginia,76.1,23.9
51091,Highland County,Virginia,88.1,11.9
51093,Isle of Wight County,Virginia,81.3,18.7
51095,James City County,Virginia,78.8,21.2
51097,King and Queen County,Virginia,77.4,22.6
51099,King George County,Virginia,76.1,23.9
51101,King William County,Virginia,88.8,11.2
51103,Lancaster County,Virginia,79.8,20.2
51105,Lee County,Virginia,73.9,26.1
51107,Loudoun County,Virginia,77.9,22.1
51109,Louisa County,Virginia,81.2,18.8
51111,Lunenburg County,Virginia,71.9,28.1
51113,Madison County,Virginia,79.6,20.4
51115,Mathews County,Virginia,85.6,14.4
51117,Mecklenburg County,Virginia,71.9,28.1
51119,Middlesex County,Virginia,85.7,14.3
51121,Montgomery County,Virginia,54.7,45.3
51125,Nelson County,Virginia,79.2,20.8
51127,New Kent County,Virginia,92.1,7.9
51131,Northampton County,Virginia,65.2,34.8
51133,Northumberland County,Virginia,89.3,10.7
51135,Nottoway County,Virginia,69.2,30.8
51137,Orange County,Virginia,77.8,22.2
51139,Page County,Virginia,72.8,27.2
51141,Patrick County,Virginia,77.2,22.8
51143,Pittsylvania County,Virginia,78.7,21.3
51145,Powhatan County,Virginia,93.1,6.9
51147,Prince Edward County,Virginia,59.9,40.1
51149,Prince George County,Virginia,73.9,26.1
51153,Prince William County,Virginia,74.4,25.6
51155,Pulaski County,Virginia,72.2,27.8
51157,Rappahannock County,Virginia,77.9,22.1
51159,Richmond County,Virginia,70.5,29.5
51161,Roanoke County,Virginia,76.3,23.7
51163,Rockbridge County,Virginia,78.4,21.6
51165,Rockingham County,Virginia,75.2,24.8
51167,Russell County,Virginia,75.8,24.2
51169,Scott County,Virginia,78.3,21.7
51171,Shenandoah County,Virginia,72.4,27.6
51173,Smyth County,Virginia,70.9,29.1
51175,Southampton County,Virginia,74.8,25.2
51177,Spotsylvania County,Virginia,79.6,20.4
51179,Stafford County,Virginia,80.8,19.2
51181,Surry County,Virginia,80.2,19.8
51183,Sussex County,Virginia,69.3,30.7
51185,Tazewell County,Virginia,73.0,27.0
51187,Warren County,Virginia,76.2,23.8
51191,Washington County,Virginia,75.8,24.2
51193,Westmoreland County,Virginia,79.1,20.9
51195,Wise County,Virginia,74.1,25.9
51197,Wythe County,Virginia,76.6,23.4
51199,York County,Virginia,71.2,28.8
51510,Alexandria city,Virginia,42.0,58.0
51520,Bristol city,Virginia,63.1,36.9
51530,Buena Vista city,Virginia,57.2,42.8
51540,Charlottesville city,Virginia,43.7,56.3
51550,Chesapeake city,Virginia,73.8,26.2
51570,Colonial Heights city,Virginia,68.1,31.9
51580,Covington city,Virginia,71.4,28.6
51590,Danville city,Virginia,49.0,51.0
51595,Emporia city,Virginia,38.4,61.6
51600,Fairfax city,Virginia,69.3,30.7
51610,Falls Church city,Virginia,50.2,49.8
51620,Franklin city,Virginia,53.4,46.6
51630,Fredericksburg city,Virginia,41.6,58.4
51640,Galax city,Virginia,61.6,38.4
51650,Hampton city,Virginia,55.6,44.4
51660,Harrisonburg city,Virginia,39.9,60.1
51670,Hopewell city,Virginia,55.5,44.5
51678,Lexington city,Virginia,51.7,48.3
51680,Lynchburg city,Virginia,49.1,50.9
51683,Manassas city,Virginia,72.2,27.8
51685,Manassas Park city,Virginia,67.6,32.4
51690,Martinsville city,Virginia,56.7,43.3
51700,Newport News city,Virginia,48.1,51.9
51710,Norfolk city,Virginia,45.7,54.3
51720,Norton city,Virginia,52.3,47.7
51730,Petersburg city,Virginia,38.3,61.7
51735,Poquoson city,Virginia,85.2,14.8
51740,Portsmouth city,Virginia,56.9,43.1
51750,Radford city,Virginia,42.7,57.3
51760,Richmond city,Virginia,43.5,56.5
51770,Roanoke city,Virginia,51.7,48.3
51775,Salem city,Virginia,63.5,36.5
51790,Staunton city,Virginia,59.5,40.5
51800,Suffolk city,Virginia,70.4,29.6
51810,Virginia Beach city,Virginia,64.9,35.1
51820,Waynesboro city,Virginia,59.6,40.4
51830,Williamsburg city,Virginia,52.6,47.4
51840,Winchester city,Virginia,41.9,58.1
53001,Adams County,Washington,69.1,30.9
53003,Asotin County,Washington,73.6,26.4
53005,Benton County,Washington,68.5,31.5
53007,Chelan County,Washington,63.3,36.7
53009,Clallam County,Washington,72.8,27.2
53011,Clark County,Washington,66.2,33.8
53013,Columbia County,Washington,77.9,22.1
53015,Cowlitz County,Washington,66.2,33.8
53017,Douglas County,Washington,68.4,31.6
53019,Ferry County,Washington,75.6,24.4
53021,Franklin County,Washington,70.1,29.9
53023,Garfield County,Washington,76.9,23.1
53025,Grant County,Washington,65.6,34.4
53027,Grays Harbor County,Washington,72.6,27.4
53029,Island County,Washington,74.6,25.4
53031,Jefferson County,Washington,79.7,20.3
53033,King County,Washington,56.1,43.9
53035,Kitsap County,Washington,70.1,29.9
53037,Kittitas County,Washington,62.3,37.7
53039,Klickitat County,Washington,75.5,24.5
53041,Lewis County,Washington,74.2,25.8
53043,Lincoln County,Washington,78.5,21.5
53045,Mason County,Washington,81.1,18.9
53047,Okanogan County,Washington,71.7,28.3
53049,Pacific County,Washington,81.2,18.8
53051,Pend Oreille County,Washington,77.2,22.8
53053,Pierce County,Washington,64.8,35.2
53055,San Juan County,Washington,77.8,22.2
53057,Skagit County,Washington,70.6,29.4
53059,Skamania County,Washington,80.6,19.4
53061,Snohomish County,Washington,68.4,31.6
53063,Spokane County,Washington,63.9,36.1
53065,Stevens County,Washington,79.2,20.8
53067,Thurston County,Washington,67.8,32.2
53069,Wahkiakum County,Washington,84.8,15.2
53071,Walla Walla County,Washington,65.9,34.1
53073,Whatcom County,Washington,63.5,36.5
53075,Whitman County,Washington,46.6,53.4
53077,Yakima County,Washington,62.4,37.6
54001,Barbour County,West Virginia,79.3,20.7
54003,Berkeley County,West Virginia,75.4,24.6
54005,Boone County,West Virginia,79.1,20.9
54007,Braxton County,West Virginia,79.3,20.7
54009,Brooke County,West Virginia,73.4,26.6
54011,Cabell County,West Virginia,63.5,36.5
54013,Calhoun County,West Virginia,82.4,17.6
54015,Clay County,West Virginia,79.0,21.0
54017,Doddridge County,West Virginia,88.5,11.5
54019,Fayette County,West Virginia,75.7,24.3
54021,Gilmer County,West Virginia,76.4,23.6
54023,Grant County,West Virginia,80.9,19.1
54025,Greenbrier County,West Virginia,74.0,26.0
54027,Hampshire County,West Virginia,82.3,17.7
54029,Hancock County,West Virginia,74.6,25.4
54031,Hardy County,West Virginia,79.5,20.5
54033,Harrison County,West Virginia,73.6,26.4
54035,Jackson County,West Virginia,77.1,22.9
54037,Jefferson County,West Virginia,79.2,20.8
54039,Kanawha County,West Virginia,70.2,29.8
54041,Lewis County,West Virginia,70.7,29.3
54043,Lincoln County,West Virginia,74.7,25.3
54045,Logan County,West Virginia,76.7,23.3
54047,McDowell County,West Virginia,75.7,24.3
54049,Marion County,West Virginia,75.8,24.2
54051,Marshall County,West Virginia,79.0,21.0
54053,Mason County,West Virginia,82.1,17.9
54055,Mercer County,West Virginia,69.7,30.3
54057,Mineral County,West Virginia,79.6,20.4
54059,Mingo County,West Virginia,72.2,27.8
54061,Monongalia County,West Virginia,57.6,42.4
54063,Monroe County,West Virginia,82.6,17.4
54065,Morgan County,West Virginia,83.1,16.9
54067,Nicholas County,West Virginia,82.3,17.7
54069,Ohio County,West Virginia,67.4,32.6
54071,Pendleton County,West Virginia,82.5,17.5
54073,Pleasants County,West Virginia,82.3,17.7
54075,Pocahontas County,West Virginia,83.1,16.9
54077,Preston County,West Virginia,80.6,19.4
54079,Putnam County,West Virginia,82.7,17.3
54081,Raleigh County,West Virginia,74.6,25.4
54083,Randolph County,West Virginia,77.1,22.9
54085,Ritchie County,West Virginia,84.3,15.7
54087,Roane County,West Virginia,77.1,22.9
54089,Summers County,West Virginia,80.9,19.1
54091,Taylor County,West Virginia,82.9,17.1
54093,Tucker County,West Virginia,81.4,18.6
54095,Tyler County,West Virginia,86.7,13.3
54097,Upshur County,West Virginia,79.7,20.3
54099,Wayne County,West Virginia,77.5,22.5
54101,Webster County,West Virginia,77.6,22.4
54103,Wetzel County,West Virginia,82.4,17.6
54105,Wirt County,West Virginia,86.3,13.7
54107,Wood County,West Virginia,74.4,25.6
54109,Wyoming County,West Virginia,83.5,16.5
55001,Adams County,Wisconsin,86.4,13.6
55003,Ashland County,Wisconsin,72.4,27.6
55005,Barron County,Wisconsin,76.8,23.2
55007,Bayfield County,Wisconsin,84.5,15.5
55009,Brown County,Wisconsin,64.6,35.4
55011,Buffalo County,Wisconsin,78.3,21.7
55013,Burnett County,Wisconsin,85.3,14.7
55015,Calumet County,Wisconsin,80.7,19.3
55017,Chippewa County,Wisconsin,74.6,25.4
55019,Clark County,Wisconsin,77.9,22.1
55021,Columbia County,Wisconsin,76.9,23.1
55023,Crawford County,Wisconsin,75.9,24.1
55025,Dane County,Wisconsin,57.7,42.3
55027,Dodge County,Wisconsin,71.3,28.7
55029,Door County,Wisconsin,79.3,20.7
55031,Douglas County,Wisconsin,72.1,27.9
55033,Dunn County,Wisconsin,66.5,33.5
55035,Eau Claire County,Wisconsin,62.8,37.2
55037,Florence County,Wisconsin,90.0,10.0
55039,Fond du Lac County,Wisconsin,70.3,29.7
55041,Forest County,Wisconsin,82.4,17.6
55043,Grant County,Wisconsin,69.1,30.9
55045,Green County,Wisconsin,75.1,24.9
55047,Green Lake County,Wisconsin,75.0,25.0
55049,Iowa County,Wisconsin,77.1,22.9
55051,Iron County,Wisconsin,86.9,13.1
55053,Jackson County,Wisconsin,77.4,22.6
55055,Jefferson County,Wisconsin,72.9,27.1
55057,Juneau County,Wisconsin,77.7,22.3
55059,Kenosha County,Wisconsin,67.6,32.4
55061,Kewaunee County,Wisconsin,85.3,14.7
55063,La Crosse County,Wisconsin,62.5,37.5
55065,Lafayette County,Wisconsin,79.3,20.7
55067,Langlade County,Wisconsin,78.0,22.0
55069,Lincoln County,Wisconsin,78.4,21.6
55071,Manitowoc County,Wisconsin,76.3,23.7
55073,Marathon County,Wisconsin,73.4,26.6
55075,Marinette County,Wisconsin,80.4,19.6
55077,Marquette County,Wisconsin,80.9,19.1
55078,Menominee County,Wisconsin,73.5,26.5
55079,Milwaukee County,Wisconsin,49.8,50.2
55081,Monroe County,Wisconsin,72.4,27.6
55083,Oconto County,Wisconsin,84.5,15.5
55085,Oneida County,Wisconsin,84.0,16.0
55087,Outagamie County,Wisconsin,71.7,28.3
55089,Ozaukee County,Wisconsin,72.8,27.2
55091,Pepin County,Wisconsin,83.5,16.5
55093,Pierce County,Wisconsin,75.8,24.2
55095,Polk County,Wisconsin,81.1,18.9
55097,Portage County,Wisconsin,69.3,30.7
55099,Price County,Wisconsin,81.5,18.5
