FIPS Code,County Name,State Name,median_age,sex_ratio
47079,Henry County,Tennessee,45.8,95.0
47081,Hickman County,Tennessee,41.7,108.0
47083,Houston County,Tennessee,44.2,99.9
47085,Humphreys County,Tennessee,43.7,99.4
47087,Jackson County,Tennessee,48.0,102.8
47089,Jefferson County,Tennessee,44.1,97.6
47091,Johnson County,Tennessee,46.4,116.2
47093,Knox County,Tennessee,37.3,95.9
47095,Lake County,Tennessee,41.6,166.6
47097,Lauderdale County,Tennessee,39.4,106.6
47099,Lawrence County,Tennessee,39.0,96.7
47101,Lewis County,Tennessee,42.2,99.3
47103,Lincoln County,Tennessee,43.0,97.2
47105,Loudon County,Tennessee,48.7,97.6
47107,McMinn County,Tennessee,42.5,97.2
47109,McNairy County,Tennessee,43.1,97.6
47111,Macon County,Tennessee,38.3,98.2
47113,Madison County,Tennessee,38.3,91.8
47115,Marion County,Tennessee,43.7,98.7
47117,Marshall County,Tennessee,39.6,99.9
47119,Maury County,Tennessee,39.2,96.2
47121,Meigs County,Tennessee,45.5,97.3
47123,Monroe County,Tennessee,44.8,98.8
47125,Montgomery County,Tennessee,31.7,99.5
47127,Moore County,Tennessee,46.2,97.9
47129,Morgan County,Tennessee,42.5,123.6
47131,Obion County,Tennessee,41.9,93.6
47133,Overton County,Tennessee,43.1,100.5
47135,Perry County,Tennessee,41.6,99.4
47137,Pickett County,Tennessee,51.7,95.8
47139,Polk County,Tennessee,46.2,102.9
47141,Putnam County,Tennessee,36.1,97.7
47143,Rhea County,Tennessee,41.0,100.3
47145,Roane County,Tennessee,47.4,98.0
47147,Robertson County,Tennessee,39.1,98.9
47149,Rutherford County,Tennessee,34.0,97.3
47151,Scott County,Tennessee,40.7,99.2
47153,Sequatchie County,Tennessee,44.7,101.1
47155,Sevier County,Tennessee,43.6,98.2
47157,Shelby County,Tennessee,35.8,90.7
47159,Smith County,Tennessee,40.7,102.6
47161,Stewart County,Tennessee,44.6,100.0
47163,Sullivan County,Tennessee,45.0,95.7
47165,Sumner County,Tennessee,39.7,96.2
47167,Tipton County,Tennessee,38.7,97.6
47169,Trousdale County,Tennessee,34.6,164.2
47171,Unicoi County,Tennessee,47.4,96.7
47173,Union County,Tennessee,42.4,99.7
47175,Van Buren County,Tennessee,47.2,103.3
47177,Warren County,Tennessee,40.0,100.1
47179,Washington County,Tennessee,40.3,97.1
47181,Wayne County,Tennessee,44.3,130.9
47183,Weakley County,Tennessee,37.9,96.4
47185,White County,Tennessee,43.3,97.0
47187,Williamson County,Tennessee,40.3,97.6
47189,Wilson County,Tennessee,39.9,98.0
48001,Anderson County,Texas,39.5,157.1
48003,Andrews County,Texas,33.1,96.6
48005,Angelina County,Texas,37.8,96.6
48007,Aransas County,Texas,51.0,100.6
48009,Archer County,Texas,43.1,103.7
48011,Armstrong County,Texas,43.0,93.5
48013,Atascosa County,Texas,36.1,98.8
48015,Austin County,Texas,41.6,102.8
48017,Bailey County,Texas,35.1,94.3
48019,Bandera County,Texas,53.4,98.6
48021,Bastrop County,Texas,37.5,102.9
48023,Baylor County,Texas,47.5,100.5
48025,Bee County,Texas,35.8,163.4
48027,Bell County,Texas,32.1,99.1
48029,Bexar County,Texas,34.6,98.4
48031,Blanco County,Texas,50.3,97.4
48033,Borden County,Texas,30.0,73.0
48035,Bosque County,Texas,46.3,96.5
48037,Bowie County,Texas,38.4,101.0
48039,Brazoria County,Texas,36.5,102.1
48041,Brazos County,Texas,26.8,101.9
48043,Brewster County,Texas,42.2,92.5
48045,Briscoe County,Texas,50.8,112.3
48047,Brooks County,Texas,38.1,100.5
48049,Brown County,Texas,41.4,100.2
48051,Burleson County,Texas,44.3,91.4
48053,Burnet County,Texas,44.9,97.1
48055,Caldwell County,Texas,38.2,102.5
48057,Calhoun County,Texas,39.9,107.1
48059,Callahan County,Texas,43.8,97.7
48061,Cameron County,Texas,32.4,97.2
48063,Camp County,Texas,38.7,94.4
48065,Carson County,Texas,42.3,99.3
48067,Cass County,Texas,43.8,96.4
48069,Castro County,Texas,34.9,102.7
48071,Chambers County,Texas,35.3,104.4
48073,Cherokee County,Texas,38.2,103.6
48075,Childress County,Texas,33.6,159.2
48077,Clay County,Texas,47.8,101.6
48079,Cochran County,Texas,38.7,109.5
48081,Coke County,Texas,47.2,100.9
48083,Coleman County,Texas,48.5,103.4
48085,Collin County,Texas,37.3,98.9
48087,Collingsworth County,Texas,38.1,90.7
48089,Colorado County,Texas,43.8,101.4
48091,Comal County,Texas,42.0,99.2
48093,Comanche County,Texas,43.7,102.1
48095,Concho County,Texas,45.3,190.6
48097,Cooke County,Texas,40.3,100.8
48099,Coryell County,Texas,32.4,101.9
48101,Cottle County,Texas,44.3,102.5
48103,Crane County,Texas,36.7,94.6
48105,Crockett County,Texas,42.9,118.6
48107,Crosby County,Texas,39.3,102.6
48109,Culberson County,Texas,48.1,118.8
48111,Dallam County,Texas,30.4,113.6
48113,Dallas County,Texas,34.0,98.3
48115,Dawson County,Texas,34.6,139.6
48117,Deaf Smith County,Texas,31.4,103.4
48119,Delta County,Texas,40.7,82.1
48121,Denton County,Texas,36.8,97.9
48123,DeWitt County,Texas,41.8,109.9
48125,Dickens County,Texas,45.7,101.6
48127,Dimmit County,Texas,36.3,101.0
48129,Donley County,Texas,45.4,103.5
48131,Duval County,Texas,35.9,105.8
48133,Eastland County,Texas,42.6,100.5
48135,Ector County,Texas,31.3,105.6
48137,Edwards County,Texas,39.6,124.5
48139,Ellis County,Texas,36.3,98.2
48141,El Paso County,Texas,33.3,98.8
48143,Erath County,Texas,31.9,95.8
48145,Falls County,Texas,41.5,89.9
48147,Fannin County,Texas,40.7,114.8
48149,Fayette County,Texas,48.6,100.6
48151,Fisher County,Texas,42.6,105.8
48153,Floyd County,Texas,38.5,101.4
48155,Foard County,Texas,45.7,68.6
48157,Fort Bend County,Texas,37.1,97.1
48159,Franklin County,Texas,43.5,102.3
48161,Freestone County,Texas,41.8,109.9
48163,Frio County,Texas,31.8,147.3
48165,Gaines County,Texas,29.3,106.5
48167,Galveston County,Texas,38.5,97.4
48169,Garza County,Texas,38.4,167.9
48171,Gillespie County,Texas,50.5,96.8
48173,Glasscock County,Texas,40.6,131.1
48175,Goliad County,Texas,44.8,100.9
48177,Gonzales County,Texas,38.8,99.8
48179,Gray County,Texas,36.8,114.1
48181,Grayson County,Texas,39.4,96.1
48183,Gregg County,Texas,35.9,95.6
48185,Grimes County,Texas,40.5,121.3
48187,Guadalupe County,Texas,37.5,99.9
48189,Hale County,Texas,34.1,108.4
48191,Hall County,Texas,44.9,94.8
48193,Hamilton County,Texas,43.8,99.0
48195,Hansford County,Texas,35.9,105.9
48197,Hardeman County,Texas,44.3,112.6
48199,Hardin County,Texas,39.3,96.9
48201,Harris County,Texas,34.4,98.9
48203,Harrison County,Texas,38.9,94.6
48205,Hartley County,Texas,39.5,143.2
48207,Haskell County,Texas,44.3,114.4
48209,Hays County,Texas,33.9,99.5
48211,Hemphill County,Texas,41.3,119.3
48213,Henderson County,Texas,43.8,97.4
48215,Hidalgo County,Texas,30.3,97.5
48217,Hill County,Texas,40.8,100.5
48219,Hockley County,Texas,35.8,99.0
48221,Hood County,Texas,46.3,94.1
48223,Hopkins County,Texas,39.6,97.0
48225,Houston County,Texas,44.0,116.1
48227,Howard County,Texas,37.0,128.9
48229,Hudspeth County,Texas,33.2,156.2
48231,Hunt County,Texas,37.2,97.5
48233,Hutchinson County,Texas,38.1,104.3
48235,Irion County,Texas,50.5,92.5
48237,Jack County,Texas,41.3,119.9
48239,Jackson County,Texas,42.1,102.8
48241,Jasper County,Texas,42.5,96.5
48243,Jeff Davis County,Texas,58.7,135.5
48245,Jefferson County,Texas,37.1,106.0
48247,Jim Hogg County,Texas,25.0,124.2
48249,Jim Wells County,Texas,35.5,99.4
48251,Johnson County,Texas,37.2,101.3
48253,Jones County,Texas,39.0,180.5
48255,Karnes County,Texas,37.1,133.9
48257,Kaufman County,Texas,34.2,97.8
48259,Kendall County,Texas,43.1,96.6
48261,Kenedy County,Texas,65.5,126.1
48263,Kent County,Texas,57.6,118.3
48265,Kerr County,Texas,48.6,95.2
48267,Kimble County,Texas,50.3,94.8
48269,King County,Texas,49.1,98.9
48271,Kinney County,Texas,50.4,116.4
48273,Kleberg County,Texas,29.3,101.2
48275,Knox County,Texas,40.5,97.4
48277,Lamar County,Texas,40.0,96.4
48279,Lamb County,Texas,36.6,104.0
48281,Lampasas County,Texas,43.9,99.2
48283,La Salle County,Texas,38.8,146.7
48285,Lavaca County,Texas,43.1,97.4
48287,Lee County,Texas,41.4,97.6
48289,Leon County,Texas,44.3,96.5
48291,Liberty County,Texas,33.3,98.7
48293,Limestone County,Texas,42.0,102.3
48295,Lipscomb County,Texas,37.4,90.4
48297,Live Oak County,Texas,38.6,114.5
48299,Llano County,Texas,57.5,93.9
48301,Loving County,Texas,68.9,170.0
48303,Lubbock County,Texas,31.7,97.4
48305,Lynn County,Texas,37.2,108.3
48307,McCulloch County,Texas,47.1,99.3
48309,McLennan County,Texas,34.0,96.0
48311,McMullen County,Texas,32.6,75.0
48313,Madison County,Texas,35.8,128.8
48315,Marion County,Texas,50.6,95.5
48317,Martin County,Texas,37.2,134.6
48319,Mason County,Texas,46.5,101.6
48321,Matagorda County,Texas,37.5,99.0
48323,Maverick County,Texas,30.2,99.8
48325,Medina County,Texas,39.6,107.1
48327,Menard County,Texas,58.0,110.7
48329,Midland County,Texas,32.6,103.8
48331,Milam County,Texas,41.6,99.2
48333,Mills County,Texas,52.2,104.6
48335,Mitchell County,Texas,36.9,166.7
48337,Montague County,Texas,44.0,94.8
48339,Montgomery County,Texas,37.2,99.0
48341,Moore County,Texas,30.6,110.6
48343,Morris County,Texas,42.4,92.8
48345,Motley County,Texas,51.4,121.1
48347,Nacogdoches County,Texas,31.8,93.5
48349,Navarro County,Texas,37.4,97.6
48351,Newton County,Texas,45.8,103.4
48353,Nolan County,Texas,36.5,104.1
48355,Nueces County,Texas,36.8,99.1
48357,Ochiltree County,Texas,33.3,101.4
48359,Oldham County,Texas,32.5,146.7
48361,Orange County,Texas,37.9,98.6
48363,Palo Pinto County,Texas,41.1,97.3
48365,Panola County,Texas,40.5,102.6
48367,Parker County,Texas,39.3,100.3
48369,Parmer County,Texas,36.2,112.0
48371,Pecos County,Texas,37.3,135.3
48373,Polk County,Texas,43.9,116.2
48375,Potter County,Texas,35.1,106.0
48377,Presidio County,Texas,42.0,107.4
48379,Rains County,Texas,46.2,100.1
48381,Randall County,Texas,36.8,97.7
48383,Reagan County,Texas,29.4,107.3
48385,Real County,Texas,56.5,121.3
48387,Red River County,Texas,49.1,94.8
48389,Reeves County,Texas,34.4,146.0
48391,Refugio County,Texas,43.9,92.1
48393,Roberts County,Texas,39.4,109.9
48395,Robertson County,Texas,40.9,96.6
48397,Rockwall County,Texas,37.6,98.8
48399,Runnels County,Texas,41.8,101.3
48401,Rusk County,Texas,38.8,113.4
48403,Sabine County,Texas,54.3,101.0
48405,San Augustine County,Texas,48.8,92.3
48407,San Jacinto County,Texas,45.0,98.5
48409,San Patricio County,Texas,37.1,104.1
48411,San Saba County,Texas,40.1,111.8
48413,Schleicher County,Texas,39.8,90.4
48415,Scurry County,Texas,36.4,115.4
48417,Shackelford County,Texas,43.9,93.5
48419,Shelby County,Texas,40.0,100.5
48421,Sherman County,Texas,36.5,99.0
48423,Smith County,Texas,37.4,94.1
48425,Somervell County,Texas,44.0,101.5
48427,Starr County,Texas,29.1,95.3
48429,Stephens County,Texas,41.6,121.1
48431,Sterling County,Texas,31.4,115.0
48433,Stonewall County,Texas,46.5,91.4
48435,Sutton County,Texas,34.9,103.1
48437,Swisher County,Texas,36.5,130.9
48439,Tarrant County,Texas,35.1,96.6
48441,Taylor County,Texas,33.0,96.6
48443,Terrell County,Texas,60.9,116.5
48445,Terry County,Texas,35.7,113.4
48447,Throckmorton County,Texas,42.7,111.6
48449,Titus County,Texas,34.7,100.3
48451,Tom Green County,Texas,35.8,100.0
48453,Travis County,Texas,35.5,103.9
48455,Trinity County,Texas,49.8,96.8
48457,Tyler County,Texas,42.5,118.4
48459,Upshur County,Texas,40.3,99.2
48461,Upton County,Texas,41.1,103.6
48463,Uvalde County,Texas,34.6,101.1
48465,Val Verde County,Texas,32.3,106.9
48467,Van Zandt County,Texas,42.1,96.8
48469,Victoria County,Texas,36.6,96.9
48471,Walker County,Texas,37.1,144.7
48473,Waller County,Texas,30.8,100.1
48475,Ward County,Texas,34.9,103.6
48477,Washington County,Texas,40.9,97.4
48479,Webb County,Texas,29.8,98.4
48481,Wharton County,Texas,38.4,98.0
48483,Wheeler County,Texas,40.6,100.4
48485,Wichita County,Texas,35.0,107.3
48487,Wilbarger County,Texas,39.5,92.6
48489,Willacy County,Texas,33.7,117.9
48491,Williamson County,Texas,37.2,98.9
48493,Wilson County,Texas,40.1,101.0
48495,Winkler County,Texas,35.3,115.6
48497,Wise County,Texas,40.0,101.9
48499,Wood County,Texas,48.4,99.7
48501,Yoakum County,Texas,33.0,109.9
48503,Young County,Texas,40.7,99.2
48505,Zapata County,Texas,31.5,99.8
48507,Zavala County,Texas,32.5,111.6
49001,Beaver County,Utah,34.4,112.7
49003,Box Elder County,Utah,32.9,104.8
49005,Cache County,Utah,25.9,100.5
49007,Carbon County,Utah,38.8,100.4
49009,Daggett County,Utah,45.0,129.8
49011,Davis County,Utah,32.3,102.8
49013,Duchesne County,Utah,33.8,101.6
49015,Emery County,Utah,39.1,102.4
49017,Garfield County,Utah,41.0,107.5
49019,Grand County,Utah,39.6,106.0
49021,Iron County,Utah,29.9,99.5
49023,Juab County,Utah,30.5,111.2
49025,Kane County,Utah,43.7,103.9
49027,Millard County,Utah,33.4,106.7
49029,Morgan County,Utah,32.5,107.8
49031,Piute County,Utah,47.1,113.1
49033,Rich County,Utah,37.2,103.0
49035,Salt Lake County,Utah,33.8,102.2
49037,San Juan County,Utah,34.6,101.6
49039,Sanpete County,Utah,33.8,114.3
49041,Sevier County,Utah,36.7,105.1
49043,Summit County,Utah,41.0,105.7
49045,Tooele County,Utah,32.0,103.4
49047,Uintah County,Utah,33.0,101.7
49049,Utah County,Utah,25.5,103.0
49051,Wasatch County,Utah,36.1,106.7
49053,Washington County,Utah,39.0,99.4
49055,Wayne County,Utah,43.1,105.9
49057,Weber County,Utah,33.5,102.6
50001,Addison County,Vermont,44.0,98.9
50003,Bennington County,Vermont,46.6,94.5
50005,Caledonia County,Vermont,45.6,102.4
50007,Chittenden County,Vermont,37.0,96.8
50009,Essex County,Vermont,51.4,101.5
50011,Franklin County,Vermont,40.9,99.3
50013,Grand Isle County,Vermont,48.7,108.7
50015,Lamoille County,Vermont,41.2,100.4
50017,Orange County,Vermont,46.9,100.2
50019,Orleans County,Vermont,45.4,102.2
50021,Rutland County,Vermont,47.7,100.1
50023,Washington County,Vermont,43.7,99.3
50025,Windham County,Vermont,47.3,98.0
50027,Windsor County,Vermont,47.8,96.9
51001,Accomack County,Virginia,47.5,95.1
51003,Albemarle County,Virginia,39.8,92.6
51005,Alleghany County,Virginia,48.1,98.3
51007,Amelia County,Virginia,44.8,99.1
51009,Amherst County,Virginia,43.3,90.9
51011,Appomattox County,Virginia,43.3,94.6
51013,Arlington County,Virginia,35.5,101.2
51015,Augusta County,Virginia,44.9,105.3
51017,Bath County,Virginia,52.3,100.2
51019,Bedford County,Virginia,47.1,97.1
51021,Bland County,Virginia,47.1,134.4
51023,Botetourt County,Virginia,48.1,99.2
51025,Brunswick County,Virginia,44.4,115.1
51027,Buchanan County,Virginia,47.3,107.8
51029,Buckingham County,Virginia,43.7,126.7
51031,Campbell County,Virginia,43.2,95.1
51033,Caroline County,Virginia,39.4,100.8
51035,Carroll County,Virginia,49.0,98.1
51036,Charles City County,Virginia,52.6,98.3
51037,Charlotte County,Virginia,45.2,100.0
51041,Chesterfield County,Virginia,38.9,93.8
51043,Clarke County,Virginia,48.3,95.0
51045,Craig County,Virginia,46.1,100.0
51047,Culpeper County,Virginia,39.3,101.1
51049,Cumberland County,Virginia,45.2,101.7
51051,Dickenson County,Virginia,45.9,104.5
51053,Dinwiddie County,Virginia,43.4,99.9
51057,Essex County,Virginia,47.1,83.6
51059,Fairfax County,Virginia,38.9,99.7
51061,Fauquier County,Virginia,40.8,98.6
51063,Floyd County,Virginia,48.0,98.1
51065,Fluvanna County,Virginia,43.3,84.7
51067,Franklin County,Virginia,48.5,97.9
51069,Frederick County,Virginia,40.6,101.5
51071,Giles County,Virginia,45.8,97.2
51073,Gloucester County,Virginia,44.6,99.4
51075,Goochland County,Virginia,49.4,99.1
51077,Grayson County,Virginia,48.5,112.3
51079,Greene County,Virginia,40.8,91.6
51081,Greensville County,Virginia,39.9,168.0
51083,Halifax County,Virginia,46.7,92.4
51085,Hanover County,Virginia,42.3,97.9
51087,Henrico County,Virginia,39.4,91.1
51089,Henry County,Virginia,47.9,92.5
51091,Highland County,Virginia,57.1,81.5
51093,Isle of Wight County,Virginia,44.2,100.3
51095,James City County,Virginia,47.2,93.1
51097,King and Queen County,Virginia,49.0,101.7
51099,King George County,Virginia,38.3,102.2
51101,King William County,Virginia,40.5,97.0
51103,Lancaster County,Virginia,59.1,90.9
51105,Lee County,Virginia,45.4,113.3
51107,Loudoun County,Virginia,37.8,100.2
51109,Louisa County,Virginia,44.8,99.6
51111,Lunenburg County,Virginia,44.8,111.5
51113,Madison County,Virginia,46.2,93.5
51115,Mathews County,Virginia,53.8,97.7
51117,Mecklenburg County,Virginia,48.8,96.7
51119,Middlesex County,Virginia,55.5,98.2
51121,Montgomery County,Virginia,30.2,106.8
51125,Nelson County,Virginia,51.3,103.6
51127,New Kent County,Virginia,43.4,108.5
51131,Northampton County,Virginia,51.6,92.9
51133,Northumberland County,Virginia,59.5,89.2
51135,Nottoway County,Virginia,41.2,120.1
51137,Orange County,Virginia,42.0,100.2
51139,Page County,Virginia,45.4,100.0
51141,Patrick County,Virginia,51.0,101.9
51143,Pittsylvania County,Virginia,48.3,99.8
51145,Powhatan County,Virginia,45.3,109.7
51147,Prince Edward County,Virginia,32.4,105.0
51149,Prince George County,Virginia,33.4,129.5
51153,Prince William County,Virginia,36.0,101.1
51155,Pulaski County,Virginia,46.9,101.0
51157,Rappahannock County,Virginia,50.1,104.8
51159,Richmond County,Virginia,46.1,128.8
51161,Roanoke County,Virginia,43.7,94.0
51163,Rockbridge County,Virginia,49.7,96.1
51165,Rockingham County,Virginia,40.3,97.6
51167,Russell County,Virginia,46.5,98.4
51169,Scott County,Virginia,47.6,103.1
51171,Shenandoah County,Virginia,42.9,96.3
51173,Smyth County,Virginia,46.2,97.6
51175,Southampton County,Virginia,46.9,110.1
51177,Spotsylvania County,Virginia,38.3,98.2
51179,Stafford County,Virginia,36.3,102.2
51181,Surry County,Virginia,50.7,97.7
51183,Sussex County,Virginia,41.0,138.2
51185,Tazewell County,Virginia,45.0,97.7
51187,Warren County,Virginia,40.5,103.2
51191,Washington County,Virginia,46.9,99.9
51193,Westmoreland County,Virginia,48.0,91.9
51195,Wise County,Virginia,42.1,109.6
51197,Wythe County,Virginia,45.9,95.7
51199,York County,Virginia,39.8,98.3
51510,Alexandria city,Virginia,37.5,94.2
51520,Bristol city,Virginia,42.6,93.9
51530,Buena Vista city,Virginia,36.2,91.6
51540,Charlottesville city,Virginia,32.9,93.7
51550,Chesapeake city,Virginia,37.7,96.5
51570,Colonial Heights city,Virginia,38.5,83.6
51580,Covington city,Virginia,41.5,89.3
51590,Danville city,Virginia,40.8,84.8
51595,Emporia city,Virginia,39.5,86.9
51600,Fairfax city,Virginia,37.3,97.3
51610,Falls Church city,Virginia,39.4,101.2
51620,Franklin city,Virginia,40.5,87.7
51630,Fredericksburg city,Virginia,31.0,89.3
51640,Galax city,Virginia,41.9,79.7
51650,Hampton city,Virginia,36.5,92.3
51660,Harrisonburg city,Virginia,25.4,93.9
51670,Hopewell city,Virginia,36.4,90.4
51678,Lexington city,Virginia,22.5,128.7
51680,Lynchburg city,Virginia,28.4,87.7
51683,Manassas city,Virginia,34.7,104.5
51685,Manassas Park city,Virginia,35.3,103.5
51690,Martinsville city,Virginia,40.2,92.4
51700,Newport News city,Virginia,34.2,94.7
51710,Norfolk city,Virginia,32.4,103.0
51720,Norton city,Virginia,41.1,91.5
51730,Petersburg city,Virginia,35.8,82.3
51735,Poquoson city,Virginia,41.4,101.9
51740,Portsmouth city,Virginia,35.8,92.3
51750,Radford city,Virginia,23.0,79.9
51760,Richmond city,Virginia,34.5,90.4
51770,Roanoke city,Virginia,38.0,89.2
51775,Salem city,Virginia,40.3,90.9
51790,Staunton city,Virginia,41.0,85.6
51800,Suffolk city,Virginia,38.7,95.1
51810,Virginia Beach city,Virginia,37.4,96.5
51820,Waynesboro city,Virginia,38.9,93.2
51830,Williamsburg city,Virginia,24.0,89.2
51840,Winchester city,Virginia,36.7,99.3
53001,Adams County,Washington,29.2,105.2
53003,Asotin County,Washington,45.5,98.5
53005,Benton County,Washington,36.2,101.5
53007,Chelan County,Washington,40.4,101.6
53009,Clallam County,Washington,51.8,97.4
53011,Clark County,Washington,38.9,98.7
53013,Columbia County,Washington,52.1,101.1
53015,Cowlitz County,Washington,41.1,100.2
53017,Douglas County,Washington,38.4,107.2
53019,Ferry County,Washington,52.8,102.8
53021,Franklin County,Washington,30.8,106.0
53023,Garfield County,Washington,52.6,114.2
53025,Grant County,Washington,33.5,104.4
53027,Grays Harbor County,Washington,44.7,105.4
53029,Island County,Washington,44.5,101.3
53031,Jefferson County,Washington,59.5,95.5
53033,King County,Washington,37.3,102.7
53035,Kitsap County,Washington,39.9,105.6
53037,Kittitas County,Washington,37.9,101.2
53039,Klickitat County,Washington,47.5,103.8
53041,Lewis County,Washington,42.4,101.5
53043,Lincoln County,Washington,46.9,103.4
53045,Mason County,Washington,44.8,108.9
53047,Okanogan County,Washington,43.4,104.6
53049,Pacific County,Washington,54.9,98.7
53051,Pend Oreille County,Washington,50.0,107.3
53053,Pierce County,Washington,36.8,100.9
53055,San Juan County,Washington,56.7,96.8
53057,Skagit County,Washington,41.9,99.2
53059,Skamania County,Washington,48.6,103.4
53061,Snohomish County,Washington,38.4,101.7
53063,Spokane County,Washington,38.2,99.7
53065,Stevens County,Washington,46.8,100.8
53067,Thurston County,Washington,39.8,96.8
53069,Wahkiakum County,Washington,54.8,102.3
53071,Walla Walla County,Washington,38.3,103.3
53073,Whatcom County,Washington,38.2,98.5
53075,Whitman County,Washington,26.1,102.9
53077,Yakima County,Washington,33.2,100.6
54001,Barbour County,West Virginia,42.4,97.3
54003,Berkeley County,West Virginia,38.7,99.4
54005,Boone County,West Virginia,45.0,99.7
54007,Braxton County,West Virginia,46.7,109.3
54009,Brooke County,West Virginia,46.6,97.5
54011,Cabell County,West Virginia,39.3,95.6
54013,Calhoun County,West Virginia,48.1,95.9
54015,Clay County,West Virginia,45.3,102.2
54017,Doddridge County,West Virginia,45.3,128.4
54019,Fayette County,West Virginia,44.5,100.2
54021,Gilmer County,West Virginia,40.7,150.4
54023,Grant County,West Virginia,46.9,103.4
54025,Greenbrier County,West Virginia,46.5,93.0
54027,Hampshire County,West Virginia,48.1,105.5
54029,Hancock County,West Virginia,46.8,95.7
54031,Hardy County,West Virginia,47.3,103.8
54033,Harrison County,West Virginia,42.3,97.1
54035,Jackson County,West Virginia,43.3,99.8
54037,Jefferson County,West Virginia,41.0,99.1
54039,Kanawha County,West Virginia,43.7,94.2
54041,Lewis County,West Virginia,43.2,99.9
54043,Lincoln County,West Virginia,44.0,100.1
54045,Logan County,West Virginia,44.1,97.5
54047,McDowell County,West Virginia,43.6,115.7
54049,Marion County,West Virginia,40.4,99.9
54051,Marshall County,West Virginia,46.2,103.5
54053,Mason County,West Virginia,44.2,96.1
54055,Mercer County,West Virginia,43.3,92.5
54057,Mineral County,West Virginia,44.6,99.7
54059,Mingo County,West Virginia,44.3,97.9
54061,Monongalia County,West Virginia,32.5,106.7
54063,Monroe County,West Virginia,46.7,98.2
54065,Morgan County,West Virginia,49.3,102.8
54067,Nicholas County,West Virginia,46.0,101.2
54069,Ohio County,West Virginia,42.8,94.6
54071,Pendleton County,West Virginia,50.8,106.1
54073,Pleasants County,West Virginia,43.4,121.7
54075,Pocahontas County,West Virginia,49.8,111.4
54077,Preston County,West Virginia,43.2,114.7
54079,Putnam County,West Virginia,42.3,99.2
54081,Raleigh County,West Virginia,42.8,100.8
54083,Randolph County,West Virginia,44.2,113.5
54085,Ritchie County,West Virginia,47.2,100.0
54087,Roane County,West Virginia,46.5,97.3
54089,Summers County,West Virginia,50.4,92.1
54091,Taylor County,West Virginia,44.2,100.0
54093,Tucker County,West Virginia,51.2,100.5
54095,Tyler County,West Virginia,48.4,99.8
54097,Upshur County,West Virginia,42.0,100.4
54099,Wayne County,West Virginia,44.5,95.4
54101,Webster County,West Virginia,47.1,103.6
54103,Wetzel County,West Virginia,45.6,99.7
54105,Wirt County,West Virginia,46.2,101.1
54107,Wood County,West Virginia,43.9,96.0
54109,Wyoming County,West Virginia,45.3,98.1
55001,Adams County,Wisconsin,55.5,118.3
55003,Ashland County,Wisconsin,43.1,105.7
55005,Barron County,Wisconsin,44.8,101.0
55007,Bayfield County,Wisconsin,54.1,104.4
55009,Brown County,Wisconsin,37.9,99.7
55011,Buffalo County,Wisconsin,46.4,102.7
55013,Burnett County,Wisconsin,55.2,105.5
55015,Calumet County,Wisconsin,41.7,103.2
55017,Chippewa County,Wisconsin,41.7,107.6
55019,Clark County,Wisconsin,37.0,104.5
55021,Columbia County,Wisconsin,43.3,106.0
55023,Crawford County,Wisconsin,47.3,106.1
55025,Dane County,Wisconsin,35.6,100.1
55027,Dodge County,Wisconsin,42.9,111.5
55029,Door County,Wisconsin,54.1,97.7
55031,Douglas County,Wisconsin,42.8,102.0
55033,Dunn County,Wisconsin,35.8,103.0
55035,Eau Claire County,Wisconsin,35.8,98.5
55037,Florence County,Wisconsin,54.8,103.9
55039,Fond du Lac County,Wisconsin,41.9,99.0
55041,Forest County,Wisconsin,49.1,103.5
55043,Grant County,Wisconsin,36.9,107.6
55045,Green County,Wisconsin,43.1,102.0
55047,Green Lake County,Wisconsin,45.5,100.0
55049,Iowa County,Wisconsin,43.7,104.1
55051,Iron County,Wisconsin,55.9,102.8
55053,Jackson County,Wisconsin,42.6,116.2
55055,Jefferson County,Wisconsin,41.3,101.4
55057,Juneau County,Wisconsin,45.9,116.0
55059,Kenosha County,Wisconsin,39.2,98.2
55061,Kewaunee County,Wisconsin,44.4,103.9
55063,La Crosse County,Wisconsin,37.1,97.1
55065,Lafayette County,Wisconsin,40.9,105.1
55067,Langlade County,Wisconsin,49.0,103.4
55069,Lincoln County,Wisconsin,49.2,102.7
55071,Manitowoc County,Wisconsin,45.0,101.7
55073,Marathon County,Wisconsin,41.2,101.9
55075,Marinette County,Wisconsin,48.8,102.9
55077,Marquette County,Wisconsin,50.5,106.6
55078,Menominee County,Wisconsin,33.8,107.0
55079,Milwaukee County,Wisconsin,35.4,94.5
55081,Monroe County,Wisconsin,39.6,105.6
55083,Oconto County,Wisconsin,47.4,106.1
55085,Oneida County,Wisconsin,52.2,103.1
55087,Outagamie County,Wisconsin,38.7,100.8
55089,Ozaukee County,Wisconsin,44.0,98.5
55091,Pepin County,Wisconsin,46.3,105.1
55093,Pierce County,Wisconsin,38.4,99.5
55095,Polk County,Wisconsin,46.5,103.7
55097,Portage County,Wisconsin,38.1,104.4
55099,Price County,Wisconsin,52.5,107.4
55101,Racine County,Wisconsin,40.5,99.1
55103,Richland County,Wisconsin,46.4,100.0
55105,Rock County,Wisconsin,40.1,98.6
55107,Rusk County,Wisconsin,49.1,105.3
55109,St. Croix County,Wisconsin,39.8,101.3
