fips_code,county_name,state_name,poverty_rate
39149,Shelby County,Ohio,0.10400000000000001
39151,Stark County,Ohio,0.12300000000000001
39153,Summit County,Ohio,0.129
39155,Trumbull County,Ohio,0.172
39157,Tuscarawas County,Ohio,0.134
39159,Union County,Ohio,0.054000000000000006
39161,Van Wert County,Ohio,0.109
39163,Vinton County,Ohio,0.188
39165,Warren County,Ohio,0.059000000000000004
39167,Washington County,Ohio,0.128
39169,Wayne County,Ohio,0.092
39171,Williams County,Ohio,0.111
39173,Wood County,Ohio,0.098
39175,Wyandot County,Ohio,0.08800000000000001
40001,Adair County,Oklahoma,0.231
40003,Alfalfa County,Oklahoma,0.198
40005,Atoka County,Oklahoma,0.2
40007,Beaver County,Oklahoma,0.135
40009,Beckham County,Oklahoma,0.218
40011,Blaine County,Oklahoma,0.163
40013,Bryan County,Oklahoma,0.18100000000000002
40015,Caddo County,Oklahoma,0.21100000000000002
40017,Canadian County,Oklahoma,0.079
40019,Carter County,Oklahoma,0.171
40021,Cherokee County,Oklahoma,0.187
40023,Choctaw County,Oklahoma,0.235
40025,Cimarron County,Oklahoma,0.174
40027,Cleveland County,Oklahoma,0.129
40029,Coal County,Oklahoma,0.213
40031,Comanche County,Oklahoma,0.195
40033,Cotton County,Oklahoma,0.17300000000000001
40035,Craig County,Oklahoma,0.188
40037,Creek County,Oklahoma,0.157
40039,Custer County,Oklahoma,0.182
40041,Delaware County,Oklahoma,0.21
40043,Dewey County,Oklahoma,0.138
40045,Ellis County,Oklahoma,0.14
40047,Garfield County,Oklahoma,0.14400000000000002
40049,Garvin County,Oklahoma,0.18
40051,Grady County,Oklahoma,0.131
40053,Grant County,Oklahoma,0.14
40055,Greer County,Oklahoma,0.257
40057,Harmon County,Oklahoma,0.251
40059,Harper County,Oklahoma,0.125
40061,Haskell County,Oklahoma,0.174
40063,Hughes County,Oklahoma,0.242
40065,Jackson County,Oklahoma,0.165
40067,Jefferson County,Oklahoma,0.242
40069,Johnston County,Oklahoma,0.19899999999999998
40071,Kay County,Oklahoma,0.188
40073,Kingfisher County,Oklahoma,0.12
40075,Kiowa County,Oklahoma,0.217
40077,Latimer County,Oklahoma,0.231
40079,Le Flore County,Oklahoma,0.21
40081,Lincoln County,Oklahoma,0.205
40083,Logan County,Oklahoma,0.11199999999999999
40085,Love County,Oklahoma,0.14400000000000002
40087,McClain County,Oklahoma,0.095
40089,McCurtain County,Oklahoma,0.222
40091,McIntosh County,Oklahoma,0.192
40093,Major County,Oklahoma,0.12300000000000001
40095,Marshall County,Oklahoma,0.157
40097,Mayes County,Oklahoma,0.16899999999999998
40099,Murray County,Oklahoma,0.126
40101,Muskogee County,Oklahoma,0.20800000000000002
40103,Noble County,Oklahoma,0.133
40105,Nowata County,Oklahoma,0.174
40107,Okfuskee County,Oklahoma,0.25
40109,Oklahoma County,Oklahoma,0.16
40111,Okmulgee County,Oklahoma,0.193
40113,Osage County,Oklahoma,0.142
40115,Ottawa County,Oklahoma,0.21600000000000003
40117,Pawnee County,Oklahoma,0.172
40119,Payne County,Oklahoma,0.22
40121,Pittsburg County,Oklahoma,0.184
40123,Pontotoc County,Oklahoma,0.139
40125,Pottawatomie County,Oklahoma,0.171
40127,Pushmataha County,Oklahoma,0.23600000000000002
40129,Roger Mills County,Oklahoma,0.183
40131,Rogers County,Oklahoma,0.096
40133,Seminole County,Oklahoma,0.19
40135,Sequoyah County,Oklahoma,0.223
40137,Stephens County,Oklahoma,0.149
40139,Texas County,Oklahoma,0.115
40141,Tillman County,Oklahoma,0.19699999999999998
40143,Tulsa County,Oklahoma,0.151
40145,Wagoner County,Oklahoma,0.10400000000000001
40147,Washington County,Oklahoma,0.151
40149,Washita County,Oklahoma,0.174
40151,Woods County,Oklahoma,0.18
40153,Woodward County,Oklahoma,0.147
41001,Baker County,Oregon,0.162
41003,Benton County,Oregon,0.162
41005,Clackamas County,Oregon,0.069
41007,Clatsop County,Oregon,0.153
41009,Columbia County,Oregon,0.098
41011,Coos County,Oregon,0.16
41013,Crook County,Oregon,0.128
41015,Curry County,Oregon,0.158
41017,Deschutes County,Oregon,0.087
41019,Douglas County,Oregon,0.16
41021,Gilliam County,Oregon,0.11800000000000001
41023,Grant County,Oregon,0.153
41025,Harney County,Oregon,0.152
41027,Hood River County,Oregon,0.1
41029,Jackson County,Oregon,0.126
41031,Jefferson County,Oregon,0.139
41033,Josephine County,Oregon,0.151
41035,Klamath County,Oregon,0.193
41037,Lake County,Oregon,0.17
41039,Lane County,Oregon,0.147
41041,Lincoln County,Oregon,0.154
41043,Linn County,Oregon,0.142
41045,Malheur County,Oregon,0.19699999999999998
41047,Marion County,Oregon,0.141
41049,Morrow County,Oregon,0.132
41051,Multnomah County,Oregon,0.128
41053,Polk County,Oregon,0.11800000000000001
41055,Sherman County,Oregon,0.145
41057,Tillamook County,Oregon,0.115
41059,Umatilla County,Oregon,0.165
41061,Union County,Oregon,0.136
41063,Wallowa County,Oregon,0.13
41065,Wasco County,Oregon,0.136
41067,Washington County,Oregon,0.081
41069,Wheeler County,Oregon,0.184
41071,Yamhill County,Oregon,0.106
42001,Adams County,Pennsylvania,0.09300000000000001
42003,Allegheny County,Pennsylvania,0.11599999999999999
42005,Armstrong County,Pennsylvania,0.11900000000000001
42007,Beaver County,Pennsylvania,0.10400000000000001
42009,Bedford County,Pennsylvania,0.11199999999999999
42011,Berks County,Pennsylvania,0.11900000000000001
42013,Blair County,Pennsylvania,0.14400000000000002
42015,Bradford County,Pennsylvania,0.139
42017,Bucks County,Pennsylvania,0.067
42019,Butler County,Pennsylvania,0.09300000000000001
42021,Cambria County,Pennsylvania,0.132
42023,Cameron County,Pennsylvania,0.153
42025,Carbon County,Pennsylvania,0.12
42027,Centre County,Pennsylvania,0.171
42029,Chester County,Pennsylvania,0.062
42031,Clarion County,Pennsylvania,0.142
42033,Clearfield County,Pennsylvania,0.154
42035,Clinton County,Pennsylvania,0.155
42037,Columbia County,Pennsylvania,0.126
42039,Crawford County,Pennsylvania,0.126
42041,Cumberland County,Pennsylvania,0.08199999999999999
42043,Dauphin County,Pennsylvania,0.129
42045,Delaware County,Pennsylvania,0.10800000000000001
42047,Elk County,Pennsylvania,0.1
42049,Erie County,Pennsylvania,0.145
42051,Fayette County,Pennsylvania,0.18899999999999997
42053,Forest County,Pennsylvania,0.248
42055,Franklin County,Pennsylvania,0.08199999999999999
42057,Fulton County,Pennsylvania,0.127
42059,Greene County,Pennsylvania,0.155
42061,Huntingdon County,Pennsylvania,0.13
42063,Indiana County,Pennsylvania,0.165
42065,Jefferson County,Pennsylvania,0.188
42067,Juniata County,Pennsylvania,0.10800000000000001
42069,Lackawanna County,Pennsylvania,0.161
42071,Lancaster County,Pennsylvania,0.086
42073,Lawrence County,Pennsylvania,0.136
42075,Lebanon County,Pennsylvania,0.087
42077,Lehigh County,Pennsylvania,0.121
42079,Luzerne County,Pennsylvania,0.16399999999999998
42081,Lycoming County,Pennsylvania,0.128
42083,McKean County,Pennsylvania,0.159
42085,Mercer County,Pennsylvania,0.126
42087,Mifflin County,Pennsylvania,0.152
42089,Monroe County,Pennsylvania,0.096
42091,Montgomery County,Pennsylvania,0.069
42093,Montour County,Pennsylvania,0.098
42095,Northampton County,Pennsylvania,0.098
42097,Northumberland County,Pennsylvania,0.12300000000000001
42099,Perry County,Pennsylvania,0.10099999999999999
42101,Philadelphia County,Pennsylvania,0.203
42103,Pike County,Pennsylvania,0.1
42105,Potter County,Pennsylvania,0.127
42107,Schuylkill County,Pennsylvania,0.142
42109,Snyder County,Pennsylvania,0.109
42111,Somerset County,Pennsylvania,0.12
42113,Sullivan County,Pennsylvania,0.138
42115,Susquehanna County,Pennsylvania,0.12
42117,Tioga County,Pennsylvania,0.13
42119,Union County,Pennsylvania,0.113
42121,Venango County,Pennsylvania,0.138
42123,Warren County,Pennsylvania,0.114
42125,Washington County,Pennsylvania,0.095
42127,Wayne County,Pennsylvania,0.128
42129,Westmoreland County,Pennsylvania,0.10800000000000001
42131,Wyoming County,Pennsylvania,0.135
42133,York County,Pennsylvania,0.085
44001,Bristol County,Rhode Island,0.079
44003,Kent County,Rhode Island,0.09
44005,Newport County,Rhode Island,0.113
44007,Providence County,Rhode Island,0.127
44009,Washington County,Rhode Island,0.091
45001,Abbeville County,South Carolina,0.153
45003,Aiken County,South Carolina,0.141
45005,Allendale County,South Carolina,0.326
45007,Anderson County,South Carolina,0.135
45009,Bamberg County,South Carolina,0.27699999999999997
45011,Barnwell County,South Carolina,0.272
45013,Beaufort County,South Carolina,0.095
45015,Berkeley County,South Carolina,0.098
45017,Calhoun County,South Carolina,0.146
45019,Charleston County,South Carolina,0.11
45021,Cherokee County,South Carolina,0.168
45023,Chester County,South Carolina,0.201
45025,Chesterfield County,South Carolina,0.203
45027,Clarendon County,South Carolina,0.2
45029,Colleton County,South Carolina,0.23
45031,Darlington County,South Carolina,0.223
45033,Dillon County,South Carolina,0.244
45035,Dorchester County,South Carolina,0.102
45037,Edgefield County,South Carolina,0.168
45039,Fairfield County,South Carolina,0.207
45041,Florence County,South Carolina,0.188
45043,Georgetown County,South Carolina,0.138
45045,Greenville County,South Carolina,0.113
45047,Greenwood County,South Carolina,0.16899999999999998
45049,Hampton County,South Carolina,0.242
45051,Horry County,South Carolina,0.129
45053,Jasper County,South Carolina,0.162
45055,Kershaw County,South Carolina,0.126
45057,Lancaster County,South Carolina,0.10800000000000001
45059,Laurens County,South Carolina,0.16699999999999998
45061,Lee County,South Carolina,0.245
45063,Lexington County,South Carolina,0.11199999999999999
45065,McCormick County,South Carolina,0.17600000000000002
45067,Marion County,South Carolina,0.254
45069,Marlboro County,South Carolina,0.272
45071,Newberry County,South Carolina,0.175
45073,Oconee County,South Carolina,0.146
45075,Orangeburg County,South Carolina,0.217
45077,Pickens County,South Carolina,0.168
45079,Richland County,South Carolina,0.159
45081,Saluda County,South Carolina,0.161
45083,Spartanburg County,South Carolina,0.14
45085,Sumter County,South Carolina,0.175
45087,Union County,South Carolina,0.23399999999999999
45089,Williamsburg County,South Carolina,0.248
45091,York County,South Carolina,0.096
46003,Aurora County,South Dakota,0.11
46005,Beadle County,South Dakota,0.163
46007,Bennett County,South Dakota,0.27699999999999997
46009,Bon Homme County,South Dakota,0.134
46011,Brookings County,South Dakota,0.11199999999999999
46013,Brown County,South Dakota,0.1
46015,Brule County,South Dakota,0.126
46017,Buffalo County,South Dakota,0.331
46019,Butte County,South Dakota,0.12
46021,Campbell County,South Dakota,0.11
46023,Charles Mix County,South Dakota,0.214
46025,Clark County,South Dakota,0.111
46027,Clay County,South Dakota,0.175
46029,Codington County,South Dakota,0.114
46031,Corson County,South Dakota,0.337
46033,Custer County,South Dakota,0.085
46035,Davison County,South Dakota,0.094
46037,Day County,South Dakota,0.133
46039,Deuel County,South Dakota,0.092
46041,Dewey County,South Dakota,0.262
46043,Douglas County,South Dakota,0.087
46045,Edmunds County,South Dakota,0.102
46047,Fall River County,South Dakota,0.141
46049,Faulk County,South Dakota,0.13
46051,Grant County,South Dakota,0.099
46053,Gregory County,South Dakota,0.145
46055,Haakon County,South Dakota,0.106
46057,Hamlin County,South Dakota,0.07200000000000001
46059,Hand County,South Dakota,0.085
46061,Hanson County,South Dakota,0.09
46063,Harding County,South Dakota,0.121
46065,Hughes County,South Dakota,0.086
46067,Hutchinson County,South Dakota,0.098
46069,Hyde County,South Dakota,0.11199999999999999
46071,Jackson County,South Dakota,0.298
46073,Jerauld County,South Dakota,0.127
46075,Jones County,South Dakota,0.141
46077,Kingsbury County,South Dakota,0.1
46079,Lake County,South Dakota,0.094
46081,Lawrence County,South Dakota,0.111
46083,Lincoln County,South Dakota,0.033
46085,Lyman County,South Dakota,0.193
46087,McCook County,South Dakota,0.08
46089,McPherson County,South Dakota,0.154
46091,Marshall County,South Dakota,0.111
46093,Meade County,South Dakota,0.079
46095,Mellette County,South Dakota,0.26
46097,Miner County,South Dakota,0.105
46099,Minnehaha County,South Dakota,0.09699999999999999
46101,Moody County,South Dakota,0.098
46102,Oglala Lakota County,South Dakota,0.371
46103,Pennington County,South Dakota,0.11599999999999999
46105,Perkins County,South Dakota,0.145
46107,Potter County,South Dakota,0.092
46109,Roberts County,South Dakota,0.163
46111,Sanborn County,South Dakota,0.124
46115,Spink County,South Dakota,0.107
46117,Stanley County,South Dakota,0.076
46119,Sully County,South Dakota,0.076
46121,Todd County,South Dakota,0.35600000000000004
46123,Tripp County,South Dakota,0.161
46125,Turner County,South Dakota,0.084
46127,Union County,South Dakota,0.057
46129,Walworth County,South Dakota,0.158
46135,Yankton County,South Dakota,0.114
46137,Ziebach County,South Dakota,0.462
47001,Anderson County,Tennessee,0.14400000000000002
47003,Bedford County,Tennessee,0.133
47005,Benton County,Tennessee,0.17600000000000002
47007,Bledsoe County,Tennessee,0.21600000000000003
47009,Blount County,Tennessee,0.09699999999999999
47011,Bradley County,Tennessee,0.15
47013,Campbell County,Tennessee,0.20600000000000002
47015,Cannon County,Tennessee,0.14400000000000002
47017,Carroll County,Tennessee,0.174
47019,Carter County,Tennessee,0.16899999999999998
47021,Cheatham County,Tennessee,0.087
47023,Chester County,Tennessee,0.16699999999999998
47025,Claiborne County,Tennessee,0.18600000000000003
47027,Clay County,Tennessee,0.212
47029,Cocke County,Tennessee,0.204
47031,Coffee County,Tennessee,0.145
47033,Crockett County,Tennessee,0.149
47035,Cumberland County,Tennessee,0.146
47037,Davidson County,Tennessee,0.12300000000000001
47039,Decatur County,Tennessee,0.192
47041,DeKalb County,Tennessee,0.163
47043,Dickson County,Tennessee,0.099
47045,Dyer County,Tennessee,0.177
47047,Fayette County,Tennessee,0.128
47049,Fentress County,Tennessee,0.18899999999999997
47051,Franklin County,Tennessee,0.129
47053,Gibson County,Tennessee,0.147
47055,Giles County,Tennessee,0.153
47057,Grainger County,Tennessee,0.155
47059,Greene County,Tennessee,0.14800000000000002
47061,Grundy County,Tennessee,0.228
47063,Hamblen County,Tennessee,0.17300000000000001
47065,Hamilton County,Tennessee,0.129
47067,Hancock County,Tennessee,0.267
47069,Hardeman County,Tennessee,0.215
47071,Hardin County,Tennessee,0.19699999999999998
47073,Hawkins County,Tennessee,0.172
47075,Haywood County,Tennessee,0.21
47077,Henderson County,Tennessee,0.14
47079,Henry County,Tennessee,0.183
47081,Hickman County,Tennessee,0.159
47083,Houston County,Tennessee,0.17
47085,Humphreys County,Tennessee,0.147
47087,Jackson County,Tennessee,0.2
47089,Jefferson County,Tennessee,0.129
47091,Johnson County,Tennessee,0.209
47093,Knox County,Tennessee,0.138
47095,Lake County,Tennessee,0.34
47097,Lauderdale County,Tennessee,0.24600000000000002
47099,Lawrence County,Tennessee,0.149
47101,Lewis County,Tennessee,0.161
47103,Lincoln County,Tennessee,0.145
47105,Loudon County,Tennessee,0.105
47107,McMinn County,Tennessee,0.149
47109,McNairy County,Tennessee,0.155
47111,Macon County,Tennessee,0.162
47113,Madison County,Tennessee,0.18600000000000003
47115,Marion County,Tennessee,0.151
47117,Marshall County,Tennessee,0.107
47119,Maury County,Tennessee,0.107
47121,Meigs County,Tennessee,0.156
47123,Monroe County,Tennessee,0.16
47125,Montgomery County,Tennessee,0.126
47127,Moore County,Tennessee,0.099
47129,Morgan County,Tennessee,0.162
47131,Obion County,Tennessee,0.193
47133,Overton County,Tennessee,0.14300000000000002
47135,Perry County,Tennessee,0.175
47137,Pickett County,Tennessee,0.166
47139,Polk County,Tennessee,0.15
47141,Putnam County,Tennessee,0.17300000000000001
47143,Rhea County,Tennessee,0.16
47145,Roane County,Tennessee,0.134
47147,Robertson County,Tennessee,0.099
47149,Rutherford County,Tennessee,0.091
47151,Scott County,Tennessee,0.21
47153,Sequatchie County,Tennessee,0.151
47155,Sevier County,Tennessee,0.122
47157,Shelby County,Tennessee,0.182
47159,Smith County,Tennessee,0.11699999999999999
47161,Stewart County,Tennessee,0.129
47163,Sullivan County,Tennessee,0.135
47165,Sumner County,Tennessee,0.08900000000000001
47167,Tipton County,Tennessee,0.14800000000000002
47169,Trousdale County,Tennessee,0.158
47171,Unicoi County,Tennessee,0.12300000000000001
47173,Union County,Tennessee,0.159
47175,Van Buren County,Tennessee,0.147
47177,Warren County,Tennessee,0.17600000000000002
47179,Washington County,Tennessee,0.163
47181,Wayne County,Tennessee,0.18
47183,Weakley County,Tennessee,0.18600000000000003
47185,White County,Tennessee,0.13699999999999998
47187,Williamson County,Tennessee,0.049
47189,Wilson County,Tennessee,0.066
48001,Anderson County,Texas,0.214
48003,Andrews County,Texas,0.114
48005,Angelina County,Texas,0.172
48007,Aransas County,Texas,0.171
48009,Archer County,Texas,0.09699999999999999
48011,Armstrong County,Texas,0.105
48013,Atascosa County,Texas,0.184
48015,Austin County,Texas,0.11599999999999999
48017,Bailey County,Texas,0.16399999999999998
48019,Bandera County,Texas,0.129
48021,Bastrop County,Texas,0.113
48023,Baylor County,Texas,0.174
48025,Bee County,Texas,0.249
48027,Bell County,Texas,0.115
48029,Bexar County,Texas,0.147
48031,Blanco County,Texas,0.085
48033,Borden County,Texas,0.11900000000000001
48035,Bosque County,Texas,0.11699999999999999
48037,Bowie County,Texas,0.14800000000000002
48039,Brazoria County,Texas,0.094
48041,Brazos County,Texas,0.237
48043,Brewster County,Texas,0.13699999999999998
48045,Briscoe County,Texas,0.139
48047,Brooks County,Texas,0.297
48049,Brown County,Texas,0.14800000000000002
48051,Burleson County,Texas,0.139
48053,Burnet County,Texas,0.099
48055,Caldwell County,Texas,0.13699999999999998
48057,Calhoun County,Texas,0.146
48059,Callahan County,Texas,0.127
48061,Cameron County,Texas,0.235
48063,Camp County,Texas,0.17600000000000002
48065,Carson County,Texas,0.091
48067,Cass County,Texas,0.165
48069,Castro County,Texas,0.177
48071,Chambers County,Texas,0.086
48073,Cherokee County,Texas,0.18899999999999997
48075,Childress County,Texas,0.19899999999999998
48077,Clay County,Texas,0.11699999999999999
48079,Cochran County,Texas,0.22
48081,Coke County,Texas,0.13
48083,Coleman County,Texas,0.177
48085,Collin County,Texas,0.064
48087,Collingsworth County,Texas,0.18899999999999997
48089,Colorado County,Texas,0.145
48091,Comal County,Texas,0.071
48093,Comanche County,Texas,0.17600000000000002
48095,Concho County,Texas,0.222
48097,Cooke County,Texas,0.125
48099,Coryell County,Texas,0.122
48101,Cottle County,Texas,0.201
48103,Crane County,Texas,0.11699999999999999
48105,Crockett County,Texas,0.153
48107,Crosby County,Texas,0.217
48109,Culberson County,Texas,0.205
48111,Dallam County,Texas,0.122
48113,Dallas County,Texas,0.138
48115,Dawson County,Texas,0.19699999999999998
48117,Deaf Smith County,Texas,0.165
48119,Delta County,Texas,0.151
48121,Denton County,Texas,0.061
48123,DeWitt County,Texas,0.183
48125,Dickens County,Texas,0.184
48127,Dimmit County,Texas,0.273
48129,Donley County,Texas,0.16899999999999998
48131,Duval County,Texas,0.29100000000000004
48133,Eastland County,Texas,0.163
48135,Ector County,Texas,0.11699999999999999
48137,Edwards County,Texas,0.19699999999999998
48139,Ellis County,Texas,0.07400000000000001
48141,El Paso County,Texas,0.185
48143,Erath County,Texas,0.158
48145,Falls County,Texas,0.201
48147,Fannin County,Texas,0.142
48149,Fayette County,Texas,0.09300000000000001
48151,Fisher County,Texas,0.14300000000000002
48153,Floyd County,Texas,0.203
48155,Foard County,Texas,0.168
48157,Fort Bend County,Texas,0.085
48159,Franklin County,Texas,0.141
48161,Freestone County,Texas,0.154
48163,Frio County,Texas,0.256
48165,Gaines County,Texas,0.134
48167,Galveston County,Texas,0.115
48169,Garza County,Texas,0.185
48171,Gillespie County,Texas,0.1
48173,Glasscock County,Texas,0.081
48175,Goliad County,Texas,0.138
48177,Gonzales County,Texas,0.17600000000000002
48179,Gray County,Texas,0.17300000000000001
48181,Grayson County,Texas,0.109
48183,Gregg County,Texas,0.16
48185,Grimes County,Texas,0.149
48187,Guadalupe County,Texas,0.081
48189,Hale County,Texas,0.193
48191,Hall County,Texas,0.221
48193,Hamilton County,Texas,0.13699999999999998
48195,Hansford County,Texas,0.11599999999999999
48197,Hardeman County,Texas,0.16399999999999998
48199,Hardin County,Texas,0.115
48201,Harris County,Texas,0.16
48203,Harrison County,Texas,0.172
48205,Hartley County,Texas,0.085
48207,Haskell County,Texas,0.193
48209,Hays County,Texas,0.098
48211,Hemphill County,Texas,0.10099999999999999
48213,Henderson County,Texas,0.16899999999999998
48215,Hidalgo County,Texas,0.26899999999999996
48217,Hill County,Texas,0.142
48219,Hockley County,Texas,0.151
48221,Hood County,Texas,0.081
48223,Hopkins County,Texas,0.13
48225,Houston County,Texas,0.218
48227,Howard County,Texas,0.18
48229,Hudspeth County,Texas,0.32
48231,Hunt County,Texas,0.127
48233,Hutchinson County,Texas,0.14300000000000002
48235,Irion County,Texas,0.08900000000000001
48237,Jack County,Texas,0.132
48239,Jackson County,Texas,0.14
48241,Jasper County,Texas,0.166
48243,Jeff Davis County,Texas,0.128
48245,Jefferson County,Texas,0.201
48247,Jim Hogg County,Texas,0.24600000000000002
48249,Jim Wells County,Texas,0.212
48251,Johnson County,Texas,0.099
48253,Jones County,Texas,0.205
48255,Karnes County,Texas,0.23600000000000002
48257,Kaufman County,Texas,0.096
48259,Kendall County,Texas,0.069
48261,Kenedy County,Texas,0.149
48263,Kent County,Texas,0.11599999999999999
48265,Kerr County,Texas,0.12
48267,Kimble County,Texas,0.174
48269,King County,Texas,0.09699999999999999
48271,Kinney County,Texas,0.21
48273,Kleberg County,Texas,0.221
48275,Knox County,Texas,0.205
48277,Lamar County,Texas,0.192
48279,Lamb County,Texas,0.183
48281,Lampasas County,Texas,0.115
48283,La Salle County,Texas,0.271
48285,Lavaca County,Texas,0.125
48287,Lee County,Texas,0.11199999999999999
48289,Leon County,Texas,0.13699999999999998
48291,Liberty County,Texas,0.145
48293,Limestone County,Texas,0.18
48295,Lipscomb County,Texas,0.126
48297,Live Oak County,Texas,0.17
48299,Llano County,Texas,0.11699999999999999
48301,Loving County,Texas,0.047
48303,Lubbock County,Texas,0.171
48305,Lynn County,Texas,0.16699999999999998
48307,McCulloch County,Texas,0.185
48309,McLennan County,Texas,0.16699999999999998
48311,McMullen County,Texas,0.124
48313,Madison County,Texas,0.183
48315,Marion County,Texas,0.217
48317,Martin County,Texas,0.11900000000000001
48319,Mason County,Texas,0.124
48321,Matagorda County,Texas,0.179
48323,Maverick County,Texas,0.228
48325,Medina County,Texas,0.131
48327,Menard County,Texas,0.2
48329,Midland County,Texas,0.109
48331,Milam County,Texas,0.159
48333,Mills County,Texas,0.147
48335,Mitchell County,Texas,0.21100000000000002
48337,Montague County,Texas,0.134
48339,Montgomery County,Texas,0.10099999999999999
48341,Moore County,Texas,0.135
48343,Morris County,Texas,0.193
48345,Motley County,Texas,0.168
48347,Nacogdoches County,Texas,0.196
48349,Navarro County,Texas,0.157
48351,Newton County,Texas,0.185
48353,Nolan County,Texas,0.204
48355,Nueces County,Texas,0.17300000000000001
48357,Ochiltree County,Texas,0.111
48359,Oldham County,Texas,0.12300000000000001
48361,Orange County,Texas,0.145
48363,Palo Pinto County,Texas,0.16899999999999998
48365,Panola County,Texas,0.136
48367,Parker County,Texas,0.08199999999999999
48369,Parmer County,Texas,0.134
48371,Pecos County,Texas,0.212
48373,Polk County,Texas,0.18100000000000002
48375,Potter County,Texas,0.17800000000000002
48377,Presidio County,Texas,0.22899999999999998
48379,Rains County,Texas,0.138
48381,Randall County,Texas,0.087
48383,Reagan County,Texas,0.107
48385,Real County,Texas,0.157
48387,Red River County,Texas,0.184
48389,Reeves County,Texas,0.17600000000000002
48391,Refugio County,Texas,0.168
48393,Roberts County,Texas,0.09
48395,Robertson County,Texas,0.17
48397,Rockwall County,Texas,0.051
48399,Runnels County,Texas,0.153
48401,Rusk County,Texas,0.142
48403,Sabine County,Texas,0.145
48405,San Augustine County,Texas,0.203
48407,San Jacinto County,Texas,0.16699999999999998
48409,San Patricio County,Texas,0.172
48411,San Saba County,Texas,0.184
48413,Schleicher County,Texas,0.16
48415,Scurry County,Texas,0.157
48417,Shackelford County,Texas,0.128
48419,Shelby County,Texas,0.18
48421,Sherman County,Texas,0.128
48423,Smith County,Texas,0.132
48425,Somervell County,Texas,0.08800000000000001
48427,Starr County,Texas,0.28800000000000003
48429,Stephens County,Texas,0.184
48431,Sterling County,Texas,0.115
48433,Stonewall County,Texas,0.159
48435,Sutton County,Texas,0.134
48437,Swisher County,Texas,0.19399999999999998
48439,Tarrant County,Texas,0.11
48441,Taylor County,Texas,0.133
48443,Terrell County,Texas,0.18600000000000003
48445,Terry County,Texas,0.193
48447,Throckmorton County,Texas,0.131
48449,Titus County,Texas,0.157
48451,Tom Green County,Texas,0.146
48453,Travis County,Texas,0.102
48455,Trinity County,Texas,0.18899999999999997
48457,Tyler County,Texas,0.185
48459,Upshur County,Texas,0.139
48461,Upton County,Texas,0.153
48463,Uvalde County,Texas,0.21
48465,Val Verde County,Texas,0.20199999999999999
48467,Van Zandt County,Texas,0.12
48469,Victoria County,Texas,0.141
48471,Walker County,Texas,0.22399999999999998
48473,Waller County,Texas,0.139
48475,Ward County,Texas,0.141
48477,Washington County,Texas,0.145
48479,Webb County,Texas,0.225
48481,Wharton County,Texas,0.153
48483,Wheeler County,Texas,0.14300000000000002
48485,Wichita County,Texas,0.17600000000000002
48487,Wilbarger County,Texas,0.16899999999999998
48489,Willacy County,Texas,0.278
48491,Williamson County,Texas,0.064
48493,Wilson County,Texas,0.099
48495,Winkler County,Texas,0.135
48497,Wise County,Texas,0.094
48499,Wood County,Texas,0.152
48501,Yoakum County,Texas,0.13
48503,Young County,Texas,0.145
48505,Zapata County,Texas,0.304
48507,Zavala County,Texas,0.289
49001,Beaver County,Utah,0.099
49003,Box Elder County,Utah,0.085
49005,Cache County,Utah,0.107
49007,Carbon County,Utah,0.14
49009,Daggett County,Utah,0.076
49011,Davis County,Utah,0.06
49013,Duchesne County,Utah,0.124
49015,Emery County,Utah,0.10800000000000001
49017,Garfield County,Utah,0.1
49019,Grand County,Utah,0.106
49021,Iron County,Utah,0.11599999999999999
49023,Juab County,Utah,0.08199999999999999
49025,Kane County,Utah,0.08900000000000001
49027,Millard County,Utah,0.09300000000000001
49029,Morgan County,Utah,0.043
49031,Piute County,Utah,0.141
49033,Rich County,Utah,0.076
49035,Salt Lake County,Utah,0.095
49037,San Juan County,Utah,0.188
49039,Sanpete County,Utah,0.129
49041,Sevier County,Utah,0.107
49043,Summit County,Utah,0.051
49045,Tooele County,Utah,0.068
49047,Uintah County,Utah,0.111
49049,Utah County,Utah,0.09
49051,Wasatch County,Utah,0.05
49053,Washington County,Utah,0.106
49055,Wayne County,Utah,0.114
49057,Weber County,Utah,0.085
50001,Addison County,Vermont,0.087
50003,Bennington County,Vermont,0.11900000000000001
50005,Caledonia County,Vermont,0.14
50007,Chittenden County,Vermont,0.078
50009,Essex County,Vermont,0.14400000000000002
50011,Franklin County,Vermont,0.099
50013,Grand Isle County,Vermont,0.087
50015,Lamoille County,Vermont,0.096
50017,Orange County,Vermont,0.09699999999999999
50019,Orleans County,Vermont,0.141
50021,Rutland County,Vermont,0.11800000000000001
50023,Washington County,Vermont,0.086
50025,Windham County,Vermont,0.10099999999999999
50027,Windsor County,Vermont,0.099
51001,Accomack County,Virginia,0.17300000000000001
51003,Albemarle County,Virginia,0.08
51005,Alleghany County,Virginia,0.139
51007,Amelia County,Virginia,0.1
51009,Amherst County,Virginia,0.125
51011,Appomattox County,Virginia,0.114
51013,Arlington County,Virginia,0.071
51015,Augusta County,Virginia,0.08199999999999999
51017,Bath County,Virginia,0.105
51019,Bedford County,Virginia,0.099
51021,Bland County,Virginia,0.139
51023,Botetourt County,Virginia,0.063
51025,Brunswick County,Virginia,0.20800000000000002
51027,Buchanan County,Virginia,0.228
